Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
J. Mou; Q. Xue; D. Guo; X. Lv,"State Key Laboratory of Millimeter Waves (Hong Kong), Department of Electronic Engineering, City University of Hong Kong, Kowloon, Hong Kong; State Key Laboratory of Millimeter Waves (Hong Kong), Department of Electronic Engineering, City University of Hong Kong, Kowloon, Hong Kong; Beijing Key Laboratory of Millimeter and Terahertz Waves, School of Information and Electronics, Beijing Institute of Technology, Beijing, China; Beijing Key Laboratory of Millimeter and Terahertz Waves, School of Information and Electronics, Beijing Institute of Technology, Beijing, China",2016,"National Key Basic Research Program of China(grant numbers:2014CC339900); Natural Science Foundation of China and Guangdong(grant numbers:61271060,S2013050014593); ",Detectors;surface waves;circular cavity package;Antenna on chip;circular cavity package;detectors;gain enhancement;Schottky diodes;surface waves,Schottky diodes;Antenna radiation patterns;Cavity resonators;Detectors;Substrates;Junctions
Z. -C. Hao; H. -H. Wang; W. Hong,"State Key Laboratory of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China",2016,National Natural Science Foundation of China(grant numbers:61471118); Specialized Research Fund for the Doctoral Program of Higher Education of China(grant numbers:20120092110012); ,Difference beam;monopulse antenna;sum beam;Circular polarization;difference beam;monopulse antenna;null depth;smart wireless access point (WAP);substrate-integrated waveguide (SIW);sum beam,Antennas;Ports (Computers);Wireless application protocol;Substrates;Cavity resonators;Bandwidth
D. K. Karmokar; K. P. Esselle; T. S. Bird,"Centre for Collaboration in Electromagnetic and Antenna Engineering, Department of Engineering, Faculty of Science and Engineering, Macquarie University, Sydney, Australia; Centre for Collaboration in Electromagnetic and Antenna Engineering, Department of Engineering, Faculty of Science and Engineering, Macquarie University, Sydney, Australia; Centre for Collaboration in Electromagnetic and Antenna Engineering, Department of Engineering, Faculty of Science and Engineering, Macquarie University, Sydney, Australia",2016,Australian Research Council (ARC); International Postgraduate Research Scholarship (IPRS); ,Dual-beam;microstrip;leaky-wave antennas (LWAs);higher-order mode;second higher-order;beam scanning;Dual beam;microstrip;leaky-wave antennas (LWAs);higher order mode;second higher order;beam scanning,Microstrip;Microstrip antennas;Dispersion;Feeds;Substrates;Microstrip antenna arrays
M. Seyyedesfahlan; I. Tekin,"Department of Electronics Engineering, Sabanci University, Istanbul, Turkey; Department of Electronics Engineering, Sabanci University, Istanbul, Turkey",2016,The Scientific and Technological Research Council of Turkey (TUBITAK)(grant numbers:111E061); ,On-chip strip dipole antenna;ACP probe;Wband measurement;ACP probe;on-chip strip dipole antenna;W-band measurement,Antenna measurements;Probes;Dipole antennas;Reflector antennas;Frequency measurement;Semiconductor device measurement
J. I. Echeveste; M. A. González de Aza; J. Zapata,"Departamento de Señales, Sistemas y Radiocomunicaciones, ETSI Telecomunicación, Universidad Politécnica de Madrid, Ciudad Universitaria, Madrid, Spain; Departamento de Señales, Sistemas y Radiocomunicaciones, ETSI Telecomunicación, Universidad Politécnica de Madrid, Ciudad Universitaria, Madrid, Spain; Departamento de Señales, Sistemas y Radiocomunicaciones, ETSI Telecomunicación, Universidad Politécnica de Madrid, Ciudad Universitaria, Madrid, Spain",2016,Ministerio de Economía y Competitividad (MINECO)(grant numbers:TEC2013-46282-C2-1-P); ,Optimization methods;beam pattern design;convex programming;finite element method;mutual coupling;active element pattern;microstrip patch antenna;Active element pattern;beam pattern design;convex programming;finite-element method;microstrip patch antenna;mutual coupling;optimization methods,Finite element analysis;Arrays;Transmission line matrix methods;Microstrip antenna arrays;Antenna radiation patterns
K. Wincza; K. Staszek; I. Slomian; S. Gruszczynski,"AGH University of Science and Technology, Cracow, Poland; AGH University of Science and Technology, Cracow, Poland; AGH University of Science and Technology, Cracow, Poland; AGH University of Science and Technology, Cracow, Poland",2016,National Science Centre under SONATA Program(grant numbers:DEC-2011/03/D/ST7/01783); ,phased arrays;Butler matrices;multifrequency antennas;Antenna feeds;Butler matrices (BMs);microstrip antennas;multifrequency antennas;phased arrays,Dual band;Butler matrices;Directional couplers;Broadband antennas;Linear antenna arrays;Ports (Computers)
E. Abdo-Sánchez; D. Palacios-Campos; C. Frías-Heras; F. Y. Ng-Molina; T. M. Martín-Guerrero; C. Camacho-Peñalosa,"Departamento de Ingeniería de Comunicaciones, Escuela Técnica Superior de Ingeniería de Telecomunicación, Universidad de Málaga, Andalucía Tech, Málaga, Spain; Departamento de Ingeniería de Comunicaciones, Escuela Técnica Superior de Ingeniería de Telecomunicación, Universidad de Málaga, Andalucía Tech, Málaga, Spain; Departamento de Ingeniería de Comunicaciones, Escuela Técnica Superior de Ingeniería de Telecomunicación, Universidad de Málaga, Andalucía Tech, Málaga, Spain; Departamento de Ingeniería de Comunicaciones, Escuela Técnica Superior de Ingeniería de Telecomunicación, Universidad de Málaga, Andalucía Tech, Málaga, Spain; Departamento de Ingeniería de Comunicaciones, Escuela Técnica Superior de Ingeniería de Telecomunicación, Universidad de Málaga, Andalucía Tech, Málaga, Spain; Departamento de Ingeniería de Comunicaciones, Escuela Técnica Superior de Ingeniería de Telecomunicación, Universidad de Málaga, Andalucía Tech, Málaga, Spain",2016,Spanish Ministerio de Ciencia e Innovación(grant numbers:CSD2008-00066); Junta de Andalucía(grant numbers:P10-TIC-6883); ,Beam scanning;electronic beam steering;microwave phase shifters;phased array;series-fed arrays;travelingwave antennas;wideband microstrip antennas;Beam scanning;electronic beam steering;microwave phase shifters;phased array;series-fed arrays;traveling-wave antennas;wideband microstrip antennas,Phase shifters;Microstrip;Arrays;Bandwidth;Impedance;Resonant frequency;Broadband antennas
G. Lasser; L. W. Mayer; Z. Popović; C. F. Mecklenbräuker,"Department of Electrical, Computer, and Energy Engineering, University of Colorado Boulder, Boulder, CO, USA; Christian Doppler Laboratory for Wireless Technologies for Sustainable Mobility, Institute of Telecommunications, Vienna University of Technology, Vienna, Austria; Department of Electrical, Computer, and Energy Engineering, University of Colorado Boulder, Boulder, CO, USA; Christian Doppler Laboratory for Wireless Technologies for Sustainable Mobility, Institute of Telecommunications, Vienna University of Technology, Vienna, Austria",2016,Christian Doppler Laboratory for Wireless Technologies for Sustainable Mobility; ,Antennas;Metamaterials;Frequency selective surfaces;Beam steering;Efficiency;Radio frequency identification;Antennas;beam steering;efficiency;frequency selective surfaces;metamaterials;radio-frequency identification,Frequency selective surfaces;Dipole antennas;Feeds;Radiofrequency identification;Capacitors;Impedance
A. Safaai-Jazi; W. L. Stutzman,"Bradley Department of Electrical and Computer Engineering, Virginia Polytechnic Institute and State University, Blacksburg, VA, USA; Bradley Department of Electrical and Computer Engineering, Virginia Polytechnic Institute and State University, Blacksburg, VA, USA",2016,,Arrays;Array Synthesis;Phased Arrays;Linear Arrays;Antenna Theory;Antenna theory;arrays;array synthesis;linear arrays;phased arrays,Linear antenna arrays;Chebyshev approximation;Phased arrays;Arrays;Antenna radiation patterns;Geometry;Simulation
Y. Li; K. -M. Luk,"Institute of Lightwave Technology, Beijing Jiaotong University, Beijing, China; State Key Laboratory of Millimeter Waves, and Department of Electronic Engineering, City University of Hong Kong, Kowloon Tong, Hong Kong",2016,Research Grants Council of the Hong Kong(grant numbers:9041781); ,Circular polarization;antenna array;millimeter-wave;60-GHz;antenna array;circular polarization (CP);magneto-electric (ME) dipole;millimeter-wave,Antenna arrays;Dipole antennas;Bandwidth;Aperture antennas;Antenna feeds
B. Nishina; Q. Chen,"Tohoku University, Sendai, Japan; Tohoku University, Sendai, Japan",2016,,Antenna measurements;Electromagnetic compatibility;Eigenvalues and eigenfunctions;Near-field far-field transformation;Matrix inversion;Equivalent sources;Time domain measurements;Electromagnetic interference;Antenna measurements;eigenvalues and eigenfunctions;electromagnetic compatibility;electromagnetic interference;equivalent sources;matrix inversion;near-field far-field transformation;time domain measurements,Current distribution;Time measurement;Antenna measurements;Frequency measurement;Eigenvalues and eigenfunctions;Probes
W. M. G. Dyab; T. K. Sarkar; M. N. Abdallah; M. Salazar-Palma,"Department of Electrical Engineering and Computer Science, Syracuse University, Syracuse, NY, USA; Department of Electrical Engineering and Computer Science, Syracuse University, Syracuse, NY, USA; Department of Electrical Engineering and Computer Science, Syracuse University, Syracuse, NY, USA; Departmento de Teoría de la Senal y Comunicaciones, Universidad Carlos III de Madrid, Madrid, Spain",2016,IEEE Antennas and Propagation Society; ,Green’s function;Radiation over imperfect ground plane;Schelkunoff Integrals;Sommerfeld Integrals;Sommerfeld Integral tails;Green’s function;radiation over imperfect ground plane;Schelkunoff integrals;Sommerfeld integrals;Sommerfeld integral tails,Green's function methods;Boundary conditions;Magnetic fields;Dipole antennas;Convergence;Media
J. Ebrahimi-Zadeh; M. Dehmollaian; K. Mohammadpour-Aghdam,"School of Electric and Computer Engineering,, University of Tehran, Tehran, Iran; Center of Excellence on Applied Electromagnetic Systems, School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran; Center of Excellence on Applied Electromagnetic Systems, School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran",2016,,Cylindrical Green’s function;DORT;Structural health monitoring system;Time reversal;Cylindrical Green’s function;DORT;structural health monitoring (SHM) system;time reversal,Detectors;Signal to noise ratio;Arrays;Antennas;Electromagnetics;Mathematical model;Matrix decomposition
G. Hislop; C. Craeye; D. G. Ovejero,"Fugro-Roames, Brisbane, QLD, Australia; Institute of Information and Communication Technologies, Electronics and Applied Mathematics (ICTEAM), Université catholique de Louvain (UCL), Louvain-la-Neuve, Belgium; Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, USA",2016,Belgian “Fonds National de la Recherche Scientifique (FNRS); ,Calibration;Computational electromagnetics;Dielectric constant;Electromagnetics;Electromagnetic tomography;Inverse problems;Materials testing;Microwave measurements;Microwave sensors;Near-field radiation pattern;Near fields;Numerical simulation;Permittivity measurement;Calibration;computational electromagnetic;dielectric constant;electromagnetic tomography;electromagnetics;inverse problems;materials’ testing;microwave measurements;microwave sensors;near fields;near-field radiation pattern;numerical simulation;permittivity measurement,Calibration;Antenna measurements;Method of moments;Computational modeling;Mathematical model;Feeds
P. Shah; U. K. Khankhoje; M. Moghaddam,"Department of Electrical Engineering, University of Southern California, Los Angeles, CA, USA; Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India; Department of Electrical Engineering, University of Southern California, Los Angeles, CA, USA",2016,INSPIRE Faculty(grant numbers:IFA-13 ENG-60); ,Born iterative method;electromagnetic tomography;inverse problems;inverse scattering;microwave imaging;compressive sensing;regularization;Born-iterative method (BIM);compressive sensing;electromagnetic tomography;inverse problems;inverse scattering;microwave imaging;regularization,Inverse problems;Permittivity;Compressed sensing;Dielectrics;Scattering;Imaging;Conductivity
Y. S. Cao; L. J. Jiang; A. E. Ruehli,"Department of Electrical and Electronic Engineering, University of Hong Kong, Hong Kong; Department of Electrical and Electronic Engineering, University of Hong Kong, Hong Kong; UMRI/MST EMC Laboratory, Missouri University of Science and Technology, Rolla, MO, USA",2016,"Research Grants Council of Hong Kong(grant numbers:GRF 712612,711511); NSFC(grant numbers:61271158); HKU Seed(grant numbers:201309160052); Hong Kong UGC(grant numbers:AoE/P–04/08); ",Graphene;impedance boundary condition;surface conductivity;partial element equivalent circuit (PEEC) method;Graphene;impedance boundary condition;partial element equivalent circuit (PEEC) method;surface conductivity,Graphene;Integrated circuit modeling;Conductivity;Surface impedance;Numerical models;Impedance;Antennas
A. Das; D. Gope,"Department of Electrical Communication Engineering, Indian Institute of Science, Bangalore, India; Department of Electrical Communication Engineering, Indian Institute of Science, Bangalore, India",2016,,Low-frequency breakdown;Electric Field Integral Equation;Loop-Tree Decomposition;Electric field integral equation (EFIE);loop-tree decomposition;low-frequency breakdown,Integral equations;Electric breakdown;Electric potential;Electric fields;Geometry;Antennas
K. Naishadham; J. E. Piou,"Georgia Institute of Technology, Atlanta, GA, USA; Wayland, MA, USA",2016,,Dielectric Resonator;Electromagnetic;Finite Difference Time Domain;Finite Integration Time Domain;Signal Extrapolation;Slot Antenna;Spectral Estimation;State Space Method;System Identification;Transient Analysis;Dielectric resonator;electromagnetic (EM);finite-difference time domain;finite-integration time domain;signal extrapolation;slot antenna;spectral estimation;state-space method;system identification (SI);transient analysis,Computational modeling;Time-domain analysis;Mathematical model;Integrated circuit modeling;Autoregressive processes;Microwave antennas;Data models
V. Daniele; G. Lombardi,"Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy",2016,Istituto Superiore Mario Boella ISMB; ,Wedges;Isotropic media;Dielectric substrate;Analytical–numerical methods;dielectric substrate;electromagnetic compatibility;electromagnetic diffraction;geometrical and uniform theory of diffraction (GTD/UTD);geometrical optics;integral equations (IEs);isotropic media;near-field interactions;radar applications;wedges;Wiener–Hopf (WH) method,Dielectrics;Diffraction;Integral equations;Electromagnetics;Propagation constant;Media;Face
S. -J. Lee; S. -J. Jeong; B. -S. Kang; H. Kim; S. -M. Chon; H. -G. Na; K. -T. Kim,"Department of Electrical Engineering, Pohang University of Science and Technology, Pohang, Korea; Department of Electrical Engineering, Pohang University of Science and Technology, Pohang, Korea; Department of Electrical Engineering, Pohang University of Science and Technology, Pohang, Korea; LIG Nex1 Co., Ltd, Yongin, Korea; LIG Nex1 Co., Ltd, Yongin, Korea; LIG Nex1 Co., Ltd, Yongin, Korea; Department of Electrical Engineering, Pohang University of Science and Technology, Pohang, Korea",2016,"LIG Nex1 Co., Ltd.; ",Firefinder;radar cross section;target classification;Firefinder;fuzzy classifier;radar cross section (RCS);target classification,Databases;Radar cross-sections;Radar tracking;Training;Azimuth;Antennas
C. -N. Hu; D. -C. Chang,"Communication Research Center (CRC), Oriental Institute of Technology (OIT), Ban-Ciao, Taiwan; Communication Research Center (CRC), Oriental Institute of Technology (OIT), Ban-Ciao, Taiwan",2016,Chung-Shan Institute of Science and Technology(grant numbers:CSIST-A7IV1XX); ,Adaptive antenna system (AAS);bit error rate (BER);least mean square (LMS) algorithm;minimum mean square error (MMSE);multicarrier power amplifier (MCPA);Adaptive antenna system (AAS);bit error rate (BER);least mean square (LMS) algorithm;minimum mean square error (MMSE);multicarrier power amplifier (MCPA),Adaptive arrays;Bit error rate;Signal to noise ratio;Adaptive systems;Array signal processing;Nonlinear distortion
I. Vasilev; V. Plicanic; B. K. Lau,"Department of Electrical and Information Technology, Lund University, Lund, Sweden; Network Technology Laboratory, Sony Mobile Communications AB, Lund, Sweden; Department of Electrical and Information Technology, Lund University, Lund, Sweden",2016,VINNOVA(grant numbers:2009-02969); Vetenskapsrådet(grant numbers:2010-468); IEEE International Symposium on Antennas and Propagation; ,MIMO systems;impedance matching;antenna measurements;Antenna measurements;handset antennas and multipath channels;impedance matching;multiple-input multiple-output (MIMO) systems,Antennas;MIMO;Antenna measurements;Impedance matching;Ports (Computers);Transmission line matrix methods;Correlation
B. Kibret; A. K. Teshome; D. T. H. Lai,"College of Engineering and Science, Victoria University, Footscray, VIC, Australia; College of Engineering and Science, Victoria University, Footscray, VIC, Australia; College of Engineering and Science, Victoria University, Footscray, VIC, Australia",2016,,human body;human body antenna;wireless implant communication;Cylindrical antenna;human body;human body antenna;monopole antenna;radiation efficiency;reflection coefficient;resonance frequency;three-term approximation;torodial inductor;wireless implant communication,Implants;Antennas;Inductors;Radio frequency;Wireless communication;Current density;Magnetic resonance
H. Yang; I. Kim; K. Kim,"National Security Research Institute, Deajeon, South Korea; Defense Agency for Technology and Quality, Jinju, South Korea; School of Mechatronics, Gwangju Institute of Science and Technology, Gwangju, South Korea",2016,National Research Foundation of Korea(grant numbers:NRF-2013M1A3A3A02042444); ,Negative impedance converter;non-Foster matching;impedance matching;resistively loaded vee dipole (RVD) antenna;Impedance matching;negative impedance converter (NIC);non-Foster matching;resistively loaded vee dipole (RVD) antenna,Impedance;Capacitance;Dipole antennas;Chlorine;Loaded antennas;Stability analysis
P. Y. Ufimtsev,"EM Consulting, Los Angeles, CA, USA",2016,,Black body;diffraction;physical optics;Black body;diffraction;physical optics;physical theory of diffraction;reflection;scattering;shadow radiation;specular reflection,Face;Reflection;Antennas;Scattering;Diffraction;Physical optics;Physical theory of diffraction
N. Bayat; P. Mojabi,"Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, Canada; Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, Canada",2016,,Microwave tomography;Resolution;Singular value decomposition;Inverse problems;Inverse problems;microwave tomography (MWT);resolution;singular value decomposition (SVD),Image reconstruction;Imaging;Image resolution;Antennas;Dielectric measurement;Indexes;Algorithm design and analysis
L. Xie; Y. -C. Jiao; B. Du; H. -E. Zou; Y. Shi; X. -X. Ma,"54th Research Institute of CETC, Shijiazhuang, Hebei, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, Shaanxi, China; 54th Research Institute of CETC, Shijiazhuang, Hebei, China; 54th Research Institute of CETC, Shijiazhuang, Hebei, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, Shaanxi, China; 54th Research Institute of CETC, Shijiazhuang, Hebei, China",2016,,Hat feed;phase efficiency;ring-shaped phase center;reflector antenna;Hat feed;phase efficiency;reflector antenna;ring-shaped phase center,Reflector antennas;Antenna feeds;Iterative methods;Antenna radiation patterns;Aperture antennas
D. -F. Guan; C. Ding; Z. -P. Qian; Y. -S. Zhang; Y. Jay Guo; K. Gong,"State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; Global Big Data Technolog, University of Technology, Sydney (UTS), Australia; College of Communications Engineering, PLA University of Science and Technology, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; Global Big Data Technolog, University of Technology, Sydney (UTS), Australia; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China",2016,National Natural Science Foundation of China(grant numbers:61271103); Southeast University China(grant numbers:K201515); ,Antenna array;circular polarization;high gain;substrate integrated waveguide (SIW);Antenna array;circular polarization;high gain;substrate integrated waveguide (SIW),Arrays;Feeds;Bandwidth;Ports (Computers);Broadband antennas;Antenna arrays;Gain
P. Gupta; D. Guha; C. Kumar,"Institute of Radio Physics and Electronics, University of Calcutta, Kolkata, India; Department of Electronics and Electrical Communication Engineering, Indian Institute of Technology, Kharagpur, India; Communication Systems Group, Department of Space, ISRO Satellite Centre, Government of India, Bangalore, India",2016,"CSIR, Government of India; CAS in Radio Physics and Electronics of the University of Calcutta; ",Antenna feed for dielectric resonator antenna;Aperture coupled antenna;dual mode;higher-order mode;Antenna feed for dielectric resonator antenna (DRA);aperture coupled antenna;dual mode;higher-order mode,Feeds;Dielectrics;Bandwidth;Dielectric resonator antennas;Apertures;Electric fields;Prototypes
Y. Cai; Z. Qian; Y. Zhang; W. Cao,"College of Communications Engineering, PLA University of Science and Technology, Nanjing, China; College of Communications Engineering, PLA University of Science and Technology, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; College of Communications Engineering, PLA University of Science and Technology, Nanjing, China",2016,"National Natural Science Foundation of China(grant numbers:61271103,61401506); Open Project of State Key Laboratory of Millimeter Waves, Southeast University China(grant numbers:K201505); ",Air via;dielectric antenna;end-fire radiation;substrate integrated waveguide;Air via;dielectric antenna;end-fire radiation;substrate-integrated waveguide (SIW),Substrates;Horn antennas;Impedance;Permittivity;Dielectrics;Antenna radiation patterns;Gain
G. Oliveri; E. T. Bekele; M. Salucci; A. Massa,"ELEDIA@University of Trento, Trento, Italy; ELEDIA@University of Trento, Trento, Italy; ELEDIA@Laboratoire des Signaux et Systèmes (UMR 8506 - CNRS-CentraleSupélec-Université Paris Sud), Gif-sur-Yvette, France; ELEDIA@Laboratoire des Signaux et Systèmes (UMR 8506 - CNRS-CentraleSupélec-Université Paris Sud), Gif-sur-Yvette, France",2016,SIRENA project; DIGITEO; ,Quasi-Conformal Transformation Electromagnetics;Metamaterials;Material-by-Design;Loaded-Horn Antennas;Loaded-horn antennas;material-by-design;metamaterials;quasi-conformal transformation electromagnetics,Horn antennas;Lenses;Geometry;Electromagnetics;Metamaterials;Three-dimensional displays
Y. Luo; Q. -X. Chu; D. -L. Wen,"Department of Electrical and Computer Engineering, University of Victoria, Victoria, BC, Canada; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, Guangdong, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, Guangdong, China",2016,"National Natural Science Foundation of China(grant numbers:61171029,61471172); ",cross-polarization discrimination (XPD);±45º dual-polarized antenna;base station antenna;broadband antenna;Base station antenna;broadband antenna;cross-polarization discrimination (XPD);$\boldsymbol{\pm 45^{\circ}}$ dual-polarized antenna,Dipole antennas;Antenna measurements;Broadband antennas;Antenna radiation patterns;Electric fields;Current measurement
Y. Wang; A. J. Pretorius; A. M. Abbosh,"School of Information Technology and Electrical Engineering, University of Queensland, Brisbane, Qld, Australia; Licensys Corporation, Brisbane, Qld, Australia; School of Information Technology and Electrical Engineering, University of Queensland, Brisbane, Qld, Australia",2016,Australian Department of Industry and Science; ,RFID;low-profile antenna;UHF antenna;inverted-F antenna;on-road communication;Inverted-F antenna;low-profile antenna;on-road communication;RFID;UHF antenna,Roads;Antenna radiation patterns;Vehicles;Surface impedance;Radiofrequency identification;UHF antennas
J. -S. Row; C. -W. Tsai,"Department of Electrical Engineering, National Changhua University of Education, Chang-Hua, Taiwan; Department of Electrical Engineering, National Changhua University of Education, Chang-Hua, Taiwan",2016,,reconfigurable antenna;switched beam array;circular polarization;Circular polarization (CP);reconfigurable antenna;switched beam array,Arrays;Power dividers;Antenna radiation patterns;Switches;Antenna arrays;Prototypes;Bandwidth
L. Zhang; W. Dou; H. Su,"State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; Institute of Remote Sensing Equipment, Beijing, China",2016,National Natural Science Foundation of China (NSFC)(grant numbers:61171025); ,Monopulse antenna;reflector mirrors;beam-waveguide (BWG);sub-millimeter wavelengths;quasioptical(QO);tracking systems;Beam waveguide (BWG);monopulse antenna;quasi-optical (QO);reflector mirrors;submillimeter wavelengths;tracking systems,Mirrors;Apertures;Antenna radiation patterns;Antenna feeds;Ellipsoids
R. Guzmán-Quirós; A. R. Weily; J. L. Gómez-Tornero; Y. J. Guo,"Department of Information and Communications Technologies, Universidad Politécnica de Cartagena, Cartagena, Spain; Data61, CSIRO, Epping, N.S.W., Australia; Department of Information and Communications Technologies, Universidad Politécnica de Cartagena, Cartagena, Spain; Global Big Data Technologies Centre at University of Technology Sydney, Ultimo, N.S.W., Australia",2016,Spanish National project(grant numbers:TEC2013-47037-C5-5-R); Spanish Regional Seneca project(grant numbers:19494/PI/14); ,electromagnetic bandgap;Fabry-Perot resonators;leaky wave antennas;reconfigurable antennas;Electromagnetic bandgap;Fabry–Pérot resonators;leaky-wave antennas;reconfigurable antennas,Varactors;Dispersion;Arrays;Azimuth;Microstrip antennas;Yttrium
G. Byun; H. Choo; S. Kim,"Research Institute of Science and Technology, Hongik University, Seoul, Korea; School of Electronic and Electrical Engineering, Hongik University, Seoul, Korea; Department of Electronics and Computer Engineering, Hanyang University, Seoul, Korea",2016,"Ministry of Science, ICT and Future Planning (MSIP); ",GPS antenna;antenna array;CRPA array;Adaptive antenna array;antenna array;controlled reception pattern antenna (CRPA) array;global positioning system (GPS) antenna;null steering array,Arrays;Antenna arrays;Antenna measurements;Shape;Gain;Mutual coupling
Y. M. Wu; W. C. Chew; Y. -Q. Jin; L. J. Jiang; H. Ye; W. E. I. Sha,"Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, Shanghai, China; Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Urbana, IL, USA; Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, Shanghai, China; Department of Electrical and Electronic Engineering, The University of Hong Kong, Pokfulam, Hong Kong; Key Laboratory for Information Science of Electromagnetic Waves (MoE), Fudan University, Shanghai, China; Department of Electrical and Electronic Engineering, The University of Hong Kong, Pokfulam, Hong Kong",2016,"NSFC(grant numbers:61401103); NSF-SH(grant numbers:14ZR1402400); talent recruitment(grant numbers:IDH1207001); Fudan University; State Key Laboratory of Millimeter Waves(grant numbers:K201505); Innovation Fund of Petro-China(grant numbers:2014D-5006-0301); SINOPEC Key Laboratory of Geophysics(grant numbers:33550006-14-FW2099-0034); Research Grants Council of Hong Kong(grant numbers:GRF 712612,711511); US(grant numbers:AR120018); USA NSF CCF(grant numbers:1218552); ",Physical optics;hyperbolic surface;critical point contributions;Critical-point contributions;hyperbolic surface;numerical steepest descent path (NSDP);physical optics,Optical surface waves;Surface waves;Physical optics;Electromagnetic scattering;Surface treatment;Antennas;Electromagnetics
M. S. Ellis; Z. Zhao; J. Wu; X. Ding; Z. Nie; Q. -H. Liu,"School of Electronic Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; Department of Electrical and Computer Engineering, Duke University, Durham, NC, USA",2016,"National Natural Science Foundation of China(grant numbers:61171044,61231001); Fundamental Research Funds for the Central Universities of China(grant numbers:ZYGX2012YB010,ZYGX2012Z005); Research Fund for the Doctoral Program of Higher Education of China(grant numbers:20120185110024); ",circularly polarized;slot antenna;axial ratio;Axial ratio;circularly polarized (CP);slot antenna,Bandwidth;Slot antennas;Microstrip antennas;Antenna measurements;Microstrip;Impedance
R. Deng; F. Yang; S. Xu; M. Li,"Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China",2016,Tsinghua National Laboratory for Information Science and Technology; ,Antenna;gain;low-cost;metal-only;Phoenix element;reflectarray;Antenna;gain;low cost;metal only;phoenix element;reflectarray,Reflection;Apertures;Reflector antennas;Gain;Microstrip;Fabrication;Steel
M. M. Honari; R. Mirzavand; H. Saghlatoon; P. Mousavi,"IWTL, Department of Mechanical Engineering, University of Alberta, Edmonton, Canada; ICTAE, Department of Electrical Engineering, Amirkabir University of Technology, Tehran, Iran; IWTL, Department of Mechanical Engineering, University of Alberta, Edmonton, Canada; IWTL, Department of Mechanical Engineering, University of Alberta, Edmonton, Canada",2016,Natural Science and Engineering Research Council of Canada (NSERC); Alberta Innovates Technology Futures (AITF); TELUS Communication; ,Aperture antenna;Corrugated structures;Dualband antenna;Substrate Integrated Waveguide (SIW);Aperture antenna;corrugated structures;dual-band antenna;substrate-integrated waveguide (SIW),Cavity resonators;Antenna radiation patterns;Electric fields;Reflection coefficient;Dual band;Apertures
R. V. Gatti; R. Rossi,"Department of Engineering, University of Perugia, Perugia, Italy; Department of Engineering, University of Perugia, Perugia, Italy",2016,,Slot antennas;slot arrays;phased arrays;dualpolarized antennas;polarization tracking;Dual-polarized antennas;phased arrays;polarization-tracking;slot antennas;slot arrays,Arrays;Polarization;Cavity resonators;Slot antennas;Antenna arrays;Lattices
