Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
C. Ziółkowski; J. M. Kelner,"Faculty of Electronics, Institute of Telecommunications, Military University of Technology, Warsaw, Poland; Faculty of Electronics, Institute of Telecommunications, Military University of Technology, Warsaw, Poland",2018,,Angle of arrival;angle of reception;angle spread;antenna radiation pattern;azimuthal and elevational planes;channel modeling;channel models;directional receiving antenna;geometric channel models;half-power beamwidth,Receiving antennas;Transmitting antennas;Azimuth;Channel models;Directive antennas
S. A. A. Shah; H. Yoo,"Department of Biomedical Engineering, Hanyang University, Seoul, South Korea; Department of Biomedical Engineering, Hanyang University, Seoul, South Korea",2018,research fund of Hanyang University(grant numbers:HY-2018); ,Dual band;implantable;intracranial pressure (ICP);link budget;microelectronics,Antenna measurements;Skin;Dual band;Batteries;Slot antennas;Frequency measurement
H. L. Thal,"Wayne, PA, USA",2018,,Antenna efficiency;coupled mode analysis;electrically small antennas;Q-factor;radar cross section,Antennas;Shape;Impedance;Integrated circuit modeling;Surface impedance;Bandwidth;Q-factor
A. Molaei; J. H. Juesas; W. J. Blackwell; J. A. Martinez-Lorenzo,"Department of Electrical and Computer Engineering, Northeastern University, Boston, MA, USA; Department of Electrical and Computer Engineering and Department of Mechanical and Industrial Engineering, Northeastern University, Boston, MA, USA; Massachusetts Institute of Technology Lincoln Laboratory, Lexington, MA, USA; Department of Electrical and Computer Engineering and Department of Mechanical and Industrial Engineering, Northeastern University, Boston, MA, USA",2018,National Oceanic and Atmospheric Administration(grant numbers:NA09AANEG0080); NSF CAREER program(grant numbers:1653671); ,Compressive reflector antenna (CRA);imaging;metamaterial absorber;phased array;radio interferometry,Manganese;Mathematical model;Magnetic resonance imaging;Antennas;Metamaterials;Sensors
Q. Van den Brande; S. Lemey; J. Vanfleteren; H. Rogier,"IDLab, Interuniversity Microelectronics Centre, Ghent University, Ghent, Belgium; IDLab, Interuniversity Microelectronics Centre, Ghent University, Ghent, Belgium; Centre for Microsystems Technology, Ghent University, Ghent, Belgium; IDLab, Interuniversity Microelectronics Centre, Ghent University, Ghent, Belgium",2018,,Air-filled substrate integrated waveguide (AFSIW);cavity-backed slot antenna;high efficiency;impulse-radio ultra-wideband (IR-UWB);indoor localization,Slot antennas;Cavity resonators;Ultra wideband antennas;Topology;Substrates;Bandwidth
Y. F. Cao; X. Y. Zhang; T. Mo,"State Key Laboratory of Millimeter Waves, Nanjing, China; School of Electronics and Information Engineering, South China University of Technology, Guangzhou, China; Huawei Technologies Co., Ltd., Shenzhen, China",2018,"National Natural Science Foundation of China(grant numbers:61701182,61725102); Open Research Program from State Key Laboratory of Millimeter Waves(grant numbers:K201801); Project; China Postdoctoral Science Foundation(grant numbers:2017M610521); ",Artificial magnetic conductors (AMCs);conical pattern;slot;wideband,Antenna radiation patterns;Antenna arrays;Slot antennas;Impedance;Bandwidth;Surface impedance;Horn antennas
L. Song; Y. Rahmat-Samii,"Department of Electrical and Computer Engineering, University of California, Los Angeles, Los Angeles, CA, USA; Department of Electrical and Computer Engineering, University of California, Los Angeles, Los Angeles, CA, USA",2018,Chinese Scholarship Council (CSC); ,Antenna bending effect;cylindrical-rectangular cavity;patch antenna;wearable antennas,Resonant frequency;Patch antennas;Substrates;Antenna radiation patterns;Antenna measurements;Antenna arrays
Z. -Y. Zhang; Y. Zhao; S. Zuo; L. Yang; L. -Y. Ji; G. Fu,"National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; School of Physics and Optoelectronic Engineering, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; School of Electronic Engineering, Northwestern Polytechnical University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China",2018,National Natural Science Foundation of China(grant numbers:61601338); Fundamental Research Funds for the Central Universities(grant numbers:JB180207); ,Broadband antenna;horizontal polarization (HP);omnidirectional radiation pattern,Impedance;Dipole antennas;Antenna radiation patterns;Power transmission lines;Baluns;Bandwidth;Broadband antennas
S. Wang; L. Zhu; W. Wu,"Department of Electrical and Computer Engineering, University of Macau, Macau, China; Department of Electrical and Computer Engineering, University of Macau, Macau, China; School of Electronic and Optical Engineering, Nanjing University of Science and Technology, Nanjing, China",2018,National Natural Science Foundation of China through the General Program(grant numbers:61571468); Macao Science and Technology Development Fund under the FDCT Research(grant numbers:091/2016/A2); University of Macau under the Multi-Year Research(grant numbers:MYRG2017-00007-FST); ,3-D printed antenna;dual band;dual-circularly polarized (CP);inhomogeneous substrate;stacked patch antenna,Substrates;Patch antennas;Nonhomogeneous media;Antenna measurements;Dual band;Printing;Dipole antennas
C. -W. Moh; E. -H. Lim; F. -L. Bong; B. -K. Chung,"Electrical and Electronic Engineering Department, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Electrical and Electronic Engineering Department, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Electrical and Electronic Engineering Department, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Electrical and Electronic Engineering Department, Universiti Tunku Abdul Rahman, Kajang, Malaysia",2018,,Folded patch;metal mountable;UHF tag antenna,Antennas;Metals;Impedance;Resonant frequency;Equivalent circuits;Resistance;Substrates
J. Wang; X. -S. Yang; X. Ding; B. -Z. Wang,"Institute of Applied Physics, University of Electronic Science and Technology, Chengdu, China; Institute of Applied Physics, University of Electronic Science and Technology, Chengdu, China; Institute of Applied Physics, University of Electronic Science and Technology, Chengdu, China; Institute of Applied Physics, University of Electronic Science and Technology, Chengdu, China",2018,"National Natural Science Foundation of China(grant numbers:61271027,61331007,61401065); ",Conical-beam antenna;level set method;material distribution method;sensitivity analysis;topology optimization,Topology;Dielectrics;Antenna radiation patterns;Optimization methods;Linear programming
L. Alonso-González; S. Ver-Hoeye; M. Fernández-García; Y. Álvarez-López; C. Vázquez-Antuña; F. L. -H. Andrés,"Signal Theory and Communications Group, University of Oviedo, Gijón, Spain; Signal Theory and Communications Group, University of Oviedo, Gijón, Spain; Signal Theory and Communications Group, University of Oviedo, Gijón, Spain; Signal Theory and Communications Group, University of Oviedo, Gijón, Spain; Signal Theory and Communications Group, University of Oviedo, Gijón, Spain; Signal Theory and Communications Group, University of Oviedo, Gijón, Spain",2018,"Gobierno de España(grant numbers:TEC2015-72110-EXP,TEC2016-80815-P,FPU14/00016); Gobierno del Principado de Asturias (PCTI)/FEDER-FSE(grant numbers:IDI/2016/000372,IDI/2017/000083); ",Antenna;dedicated short-range communications (DSRCs);microwave;textile;textile-integrated antenna,Yarn;Microstrip antennas;Weaving;Microstrip;Slot antennas;Fabrics
M. -C. Tang; B. Zhou; Y. Duan; X. Chen; R. W. Ziolkowski,"Key Laboratory of Dependable Service Computing in Cyber Physical Society Ministry of Education, College of Communication Engineering, Chongqing University, Chongqing, China; Key Laboratory of Dependable Service Computing in Cyber Physical Society Ministry of Education, College of Communication Engineering, Chongqing University, Chongqing, China; Key Laboratory of Dependable Service Computing in Cyber Physical Society Ministry of Education, College of Communication Engineering, Chongqing University, Chongqing, China; Key Laboratory of Dependable Service Computing in Cyber Physical Society Ministry of Education, College of Communication Engineering, Chongqing University, Chongqing, China; Department of Electrical and Computer Engineering, University of Arizona, Tucson, AZ, USA",2018,National Natural Science Foundation of China(grant numbers:61471072); Funding of the Innovative Leading Talents in Science and Technology of Chongqing(grant numbers:CSTCCXLJRC201705); Fundamental Research Fund for the Central Universities(grant numbers:106112017CDJZRPY0003); Funding of the Young Backbone Teachers in Colleges and Universities of Chongqing(grant numbers:0307001104102); Open Fund of the State Key Laboratory of Integrated Services Networks(grant numbers:ISN16-03); Australian Research Council(grant numbers:DP160102219); ,Electrically small antennas (ESAs);endfire radiation;flexible;near-field resonant parasitic (NFRP) antennas;pattern reconfigurability;wideband,Directive antennas;Dipole antennas;Microstrip antenna arrays;Dielectric resonator antennas;Wideband;Surface impedance
P. Valale Prasannakumar; M. A. Elmansouri; D. S. Filipovic,"Department of Electrical, Computer, and Energy Engineering, University of Colorado at Boulder, Boulder, CO, USA; Department of Electrical, Computer, and Energy Engineering, University of Colorado at Boulder, Boulder, CO, USA; Department of Electrical, Computer, and Energy Engineering, University of Colorado at Boulder, Boulder, CO, USA",2018,Office of Naval Research(grant numbers:N00014-15-1-2125); Army Research Office(grant numbers:W911NF-17-1-0228); ,Coaxial cavity antenna;isolation;reflector antenna;simultaneous transmit and receive (STAR),Reflector antennas;Cavity resonators;Antenna feeds;Probes;Broadband antennas
H. Jin; Y. M. Huang; H. Jin; K. Wu,"Poly-Grames Research Center, École Polytechnique de Montréal, University de Montréal, Montreal, QC, Canada; School of Communication and Information Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Communication and Information Engineering, University of Electronic Science and Technology of China, Chengdu, China; Poly-Grames Research Center, Polytechnique Montréal, University of Montreal, Montreal, QC, Canada",2018,National Science and Technology Major Project(grant numbers:2016ZX03001022-004); ,Dual polarization;horn antenna;orthomode transducer (OMT);substrate integrated waveguide (SIW),Transducers;Horn antennas;Substrates;Metals;Slot lines;Insertion loss;Antenna accessories
T. Goel; A. Patnaik,"Department of Electronics and Communication Engineering, IIT Roorkee, Roorkee, India; Department of Electronics and Communication Engineering, IIT Roorkee, Roorkee, India",2018,,Antipodal endfire antenna;fifth generation (5G) technology;intersatellite link (ISL);intraorbit low earth orbit (LEO)-to-low earth orbit (LEO) ISL;ultrawideband (UWB) antenna;windmilllike shape,Directive antennas;Antenna feeds;Antenna radiation patterns;Bandwidth;Ultra wideband antennas
A. J. van den Biggelaar; U. Johannsen; P. Mattheijssen; A. B. Smolders,"Electromagnetics Group, Eindhoven University of Technology, Eindhoven, Netherlands; Electromagnetics Group, Eindhoven University of Technology, Eindhoven, Netherlands; NXP Semiconductors, Nijmegen, Netherlands; Electromagnetics Group, Eindhoven University of Technology, Eindhoven, Netherlands",2018,NXP Semiconductors; ,Antenna radiation patterns;error analysis;phased arrays;probability;random noise,Rician channels;Correlation;Antenna radiation patterns;Random variables;Gaussian distribution;Phased arrays;Reactive power
E. Epcacan; T. Ciloglu,"METEKSAN Defense, Ankara, Turkey; Department of Electrical and Electronics Engineering, Middle East Technical University, Ankara, Turkey",2018,,Array thinning;genetic algorithm (GA);linear arrays;nonlinear apodization,Layout;Apertures;Optimization;Genetic algorithms;Gratings;Array signal processing;Antenna arrays
H. Saeidi-Manesh; G. Zhang,"School of Electrical and Computer Engineering and Advanced Radar Research Center, University of Oklahoma, Norman, OK, USA; School of Meteorology, University of Oklahoma, Norman, OK, USA",2018,National Oceanic and Atmospheric Administration(grant numbers:NA16OAR4320115); ,Array antenna;cross-polarization suppression;differential feed;dual-polarized;image arrangement;phased array radar (PAR),Feeds;Radar;Antenna measurements;Radar antennas;Patch antennas;Transmission line measurements
J. Liang; X. Zhang; H. C. So; D. Zhou,"School of Electronics and Information, Northwestern Polytechnical University, Xi’an, China; School of Electronics and Information, Northwestern Polytechnical University, Xi’an, China; Department of Electronic Engineering, City University of Hong Kong, Hong Kong; School of Electronics and Information, Northwestern Polytechnical University, Xi’an, China",2018,"Natural Science Foundation of China(grant numbers:NSFC 61471295); Central University Funds(grant numbers:G2016KY0308,G2016KY0002,17GH030144); ",Alternating direction method of multipliers (ADMM);beampattern synthesis;nonconvex and nonlinear optimization;sparse array,Antenna arrays;Linear programming;Convex functions;Optimization;Antenna radiation patterns;Directive antennas
D. Ramaccia; A. Tobia; A. Toscano; F. Bilotti,"Department of Engineering, Roma Tre University, Rome, Italy; Department of Engineering, Roma Tre University, Rome, Italy; Department of Engineering, Roma Tre University, Rome, Italy; Department of Engineering, Roma Tre University, Rome, Italy",2018,,Antenna array;antennas;electromagnetic device;radar countermeasures,Reflection;Phased arrays;Shape;Power transmission lines;Bandwidth
Y. -L. Yao; F. -S. Zhang; F. Zhang,"Science and Technology on Antenna and Microwave Laboratory, Xidian University, Xi’an, China; Science and Technology on Antenna and Microwave Laboratory, Xidian University, Xi’an, China; Science and Technology on Antenna and Microwave Laboratory, Xidian University, Xi’an, China",2018,,Antenna array;beam steering;circularly polarized (CP);phase shifter;spiral antenna,Beam steering;Phased arrays;Phase shifters;Spirals;Current
S. M. Moghaddam; A. A. Glazunov; J. Yang,"Department of Electrical Engineering, Chalmers University of Technology, Gothenburg, Sweden; Department of Electrical Engineering, Chalmers University of Technology, Gothenburg, Sweden; Department of Electrical Engineering, Chalmers University of Technology, Gothenburg, Sweden",2018,"Sweden’s innovation agency VINNOVA, one within the VINN Excellence Center Chase at Chalmers and another via the program Innovative ICT 2013; Chalmers; ",Array antennas;balun;dual-polarized antennas;multiple-input multiple-output (MIMO);random line-of-sight (random-LOS);wideband antennas,Antenna measurements;Linear antenna arrays;Broadband antennas;Wideband
L. Kong; X. Xu,"School of Electronics and Information Engineering, Beihang University, Beijing, China; School of Electronics and Information Engineering, Beihang University, Beijing, China",2018,National Natured Science Foundation of China(grant numbers:61371005); ,Dual-band;dual-polarization;microstrip antenna array;multiple input multiple output (MIMO),Bandwidth;Microstrip antenna arrays;Dual band;Feeds;Microstrip antennas;Synthetic aperture radar;Image resolution
Z. Gu; X. H. Wu; Q. Zhang,"Department of Electrical and Computer Engineering and Technology, Minnesota State University, Mankato, MN, USA; Department of Electrical and Computer Engineering and Technology, Minnesota State University, Mankato, MN, USA; Department of Electrical and Computer Engineering and Technology, Minnesota State University, Mankato, MN, USA",2018,,Antennas;antenna arrays;horn antennas;waveguides,Horn antennas;Antenna arrays;Dielectrics;Substrates;Antenna measurements;Copper;Antenna radiation patterns
H. Delafkar; A. Pirhadi,"Electrical Engineering Department, Shahid Beheshti University, Tehran, Iran; Electrical Engineering Department, Shahid Beheshti University, Tehran, Iran",2018,,Multilayer frequency-selective surface (FSS);true time delay (TTD);wideband reflectarray (RA) antenna,Resonant frequency;Antenna radiation patterns;Integrated circuit modeling;Aperture antennas;Antenna feeds
B. Avser; R. F. Frazita; G. M. Rebeiz,"Apple Inc., Cupertino, CA, USA; Telephonics Corporation, Farmingdale, NY, USA; Department of Electrical and Computer Engineering, University of California at San Diego, Cupertino, CA, USA",2018,Toyota Research Institute of North America; G. M. Rebeiz Chair funds at UCSD; ,Antenna arrays;beam steering;microstrip antennas;millimeter-wave antennas;phased arrays,Phased arrays;Phase shifters;Current distribution;Gratings;Microstrip antenna arrays
C. L. Holloway; E. F. Kuester,"Boulder Laboratories, Electromagnetics Division, National Institute of Standards and Technology, Boulder, CO, USA; Department of Electrical, Computer and Energy Engineering, University of Colorado at Boulder, Boulder, CO, USA",2018,,Boundary conditions (BCs);generalized sheet transition conditions (GSTCs);metafilms;metagratings;metamaterials;metascreens;metasurfaces;multiple-scale homogenization;surface porosities;surface susceptibilities,Apertures;Electromagnetics;Surface waves;Boundary conditions;Metamaterials;Media
G. Perez-Palomino; J. E. Page; M. Arrebola; J. A. Encinar,"Department of Electromagnetism and Circuit Theory, Universidad Politécnica de Madrid, Madrid, Spain; Department of Electromagnetism and Circuit Theory, Universidad Politécnica de Madrid, Madrid, Spain; Signal Theory and Communications Group, Universidad de Oviedo, Gijón, Spain; Department of Electromagnetism and Circuit Theory, Universidad Politécnica de Madrid, Madrid, Spain",2018,"Community of Madrid, SPADERadar-CM Project(grant numbers:S2013/ICE-3000); Spanish Ministry of Economy, Industry and Competitiveness(grant numbers:TEC2016-75103-C2-1-R); European Space Agency(grant numbers:4000117113); ",Branch line coupler;broadband;dual diagonal symmetry;equivalent circuit;four-port network;linear to circular polarization (LP–CP) converters;standardized synthesis,Equivalent circuits;Frequency selective surfaces;Computer architecture;Reflection;Broadband antennas;Couplers;Bandwidth
W. Jiang; J. Liu; Q. Li; T. Xia; X. Hu; Q. H. Liu,"Subsurface Multi-scale Imaging Key Laboratory, Institute of Geophysics and Geomatics, China University of Geosciences, Wuhan, China; Department of Electronic Science, Institute of Electromagnetics and Acoustics, Xiamen University, Xiamen, China; School of Science, Beijing Technology and Business University, Beijing, China; School of Mathematics and Statistics, Guizhou University of Finance and Economics, Guiyang, China; Subsurface Multi-scale Imaging Key Laboratory, Institute of Geophysics and Geomatics, China University of Geosciences, Wuhan, China; Department of Electrical and Computer Engineering, Duke University, Durham, NC, USA",2018,"National Natural Science Foundation of China(grant numbers:11361013,41274077,41474055); ",Abelian group;anisotropic medium;eigenvalue problem;finite element method (FEM);pure TE and TM modes,Optical waveguides;Eigenvalues and eigenfunctions;Electromagnetics;Transmission line matrix methods;Electromagnetic scattering;Antennas
Y. H. Cho; D. -H. Kwon,"School of Information and Communication Engineering, Mokwon University, Daejeon, South Korea; Department of Electrical and Computer Engineering, University of Massachusetts Amherst, Amherst, MA, USA",2018,,Electromagnetic (EM) bandgap materials;leaky waves;mode-matching methods;periodic structures,Dispersion;Scattering;Propagation constant;Attenuation;Boundary conditions;Antenna arrays;Magnetic resonance
Y. Liu; A. C. Yücel; H. Bağcı; A. C. Gilbert; E. Michielssen,"Department of Electrical Engineering and Computer Science, University of Michigan, MI, USA; Department of Electrical Engineering and Computer Science, University of Michigan, MI, USA; Division of Computer, Electrical, and Mathematical Science and Engineering, King Abdullah University of Science and Technology, Thuwal, Saudi Arabia; Department of Mathematics, University of Michigan, MI, USA; Department of Electrical Engineering and Computer Science, University of Michigan, MI, USA",2018,Air Force Office of Scientific Research AFOSR/NSSEFF Program(grant numbers:FA9550-10-1-0180); National Science Foundation(grant numbers:CCF 1116082); ,Complexity analysis;fast algorithms;local cosine basis (LCB);marching-on-in-time (MOT);plane-wave time-domain algorithm (PWTD);time-domain surface integral equation (TD-SIE);transient scattering;very large-scale problems;wavelet,Time-domain analysis;Scattering;Memory management;Transient analysis;Computational efficiency;Integral equations;Surface waves
H. L. Xu; T. T. Gu; K. Li,"Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; Department of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China",2018,"National Natural Science Foundation of China(grant numbers:61271086,61571389); ",Extremely low frequency (ELF) near field;horizontal electric dipole;sea-rock boundary,Ground penetrating radar;Geophysical measurement techniques;Electromagnetic fields;Rocks;Geometry;Dielectrics
M. H. Bezerra Cardoso; S. Mostarshedi; G. Baudoin; J. -M. Laheurte,"Université Paris-Est, ESYCOM (EA 2552), CNAM, ESIEE Paris, Université Paris-Est Marne-la-Vallée, Marne-la-Vallée, France; Université Paris-Est, ESYCOM (EA 2552), CNAM, ESIEE Paris, Université Paris-Est Marne-la-Vallée, Marne-la-Vallée, France; Université Paris-Est, ESYCOM (EA 2552), CNAM, ESIEE Paris, Université Paris-Est Marne-la-Vallée, Noisy-le-Grand, France; Université Paris-Est, ESYCOM (EA 2552), CNAM, ESIEE Paris, Université Paris-Est Marne-la-Vallée, Marne-la-Vallée, France",2018,,Asymptotic evaluation of Sommerfeld formulation;guidelines for wireless design;near-ground propagation;Sommerfeld half-space problem,Antennas;Media;Wireless communication;Propagation constant;Wireless sensor networks;Communication system security
S. -R. Chai; L. -X. Guo; K. Li; L. Li,"Collaborative Innovation Center of Information Sensing and Understanding, School of Physics and Optoelectronic Engineering, Xidian University, Xi’an, China; Collaborative Innovation Center of Information Sensing and Understanding, School of Physics and Optoelectronic Engineering, Xidian University, Xi’an, China; Collaborative Innovation Center of Information Sensing and Understanding, School of Physics and Optoelectronic Engineering, Xidian University, Xi’an, China; School of Electronic Engineering, Xidian University, Xi’an, China",2018,"China Post-Doctoral Science Foundation(grant numbers:2017M613067); Fundamental Research Funds for the Central Universities(grant numbers:JB170501); Foundation for Innovative Research Groups of the National Natural Science Foundation of China(grant numbers:61621005); National Natural Science Foundation of China(grant numbers:61431010,61501360); 111 Project(grant numbers:B17035); ",Compressive sensing (CS);FEKO;multistatic scattering,Electromagnetic scattering;Nickel;Method of moments;Matrix converters;Integral equations;Sparse matrices
C. Forestiere; G. Miano; G. Rubinacci; A. Tamburrino; R. Tricarico; S. Ventre,"Department of Electrical Engineering and Information Technology, Università degli Studi di Naples Federico II, Naples, Italy; Department of Electrical Engineering and Information Technology, Università degli Studi di Naples Federico II, Naples, Italy; Department of Electrical Engineering and Information Technology, Università degli Studi di Naples Federico II, Naples, Italy; Department of Electrical and Computer Engineering, Michigan State University, East Lansing, MI, USA; Department of Electrical Engineering and Information Technology, Università degli Studi di Naples Federico II, Naples, Italy; Department of Electrical and Information Engineering, Università di Cassino e del Lazio Meridionale, Cassino, Italy",2018,,Eigenvalues and eigenfunctions;frequency domain analysis;integral equations;Maxwell’s equations;resonance;scattering,Integral equations;Scattering;Eigenvalues and eigenfunctions;Shape;Permittivity;Dielectrics;Antennas
M. D. Poort; V. G. Daniele; P. L. E. Uslenghi,"Department of Electrical and Computer Engineering, University of Illinois at Chicago, Chicago, IL, USA; Dipartimento di Elettronica e Telecomunicazioni, Politecnico di Torino, Turin, Italy; Department of Electrical and Computer Engineering, University of Illinois at Chicago, Chicago, IL, USA",2018,,Boundary value problem;canonical solution;electromagnetic scattering,Geometry;Electromagnetic scattering;Metals;Antennas;Electromagnetics;Boundary value problems
B. Hanssens; D. Plets; E. Tanghe; C. Oestges; D. P. Gaillot; M. Liénard; T. Li; H. Steendam; L. Martens; W. Joseph,"WAVES, Ghent University–imec, Ghent, Belgium; WAVES, Ghent University–imec, Ghent, Belgium; WAVES, Ghent University–imec, Ghent, Belgium; ICTEAM, Université catholique de Louvain, Louvain-La-Neuve, Belgium; IEMN, University of Lille 1, Villeneuve d’scq, France; IEMN, University of Lille 1, Villeneuve d’scq, France; TELIN, Ghent University, Ghent, Belgium; TELIN, Ghent University, Ghent, Belgium; WAVES, Ghent University–imec, Ghent, Belgium; WAVES, Ghent University–imec, Ghent, Belgium",2018,FWO Project G027714N; Excellence of Science (EOS) Project MUlti-SErvice WIreless NETwork (MUSE-WINET); COST Action CA15104 IRACON; Flanders Innovation and Entrepreneurship (VLAIO); Research Foundation Flanders (FWO); ,Channel modeling;channel sounding;indoor;Kim–Parks;localization;location estimation;location tracking;multipath clustering;positioning;RiMAX;ultra-wideband (UWB),Antenna measurements;Antenna arrays;Receiving antennas;Estimation;Frequency measurement;Radio transmitters
G. Alvarez-Narciandi; J. Laviada; M. R. Pino; F. Las-Heras,"Departamento de Ingeniería Eléctrica, Universidad de Oviedo, Gijón, Spain; Departamento de Ingeniería Eléctrica, Universidad de Oviedo, Gijón, Spain; Departamento de Ingeniería Eléctrica, Universidad de Oviedo, Gijón, Spain; Departamento de Ingeniería Eléctrica, Universidad de Oviedo, Gijón, Spain",2018,"Gobierno del Principado de Asturias (PCTI)/FEDER-FSE(grant numbers:GRUPIN14-114); Ministerio de Economía y Competitividad of Spain /FEDER(grant numbers:TEC2014-55290-JIN,MIRIIEM-TEC2014-54005-P); FPU(grant numbers:FPU15/06431); ",Attitude estimation;multiple signal classification (MUSIC);radio frequency Identification (RFID);uniform circular array (UCA);uniform Linear array (ULA),Azimuth;Estimation;Direction-of-arrival estimation;RFID tags;Multiple signal classification;Phased arrays
J. Pozderac; J. Johnson; C. Yardim; C. Merrill; T. de Paolo; E. Terrill; F. Ryan; P. Frederickson,"Department of Electrical and Computer Engineering, The Ohio State University Electroscience Laboratory, Columbus, OH, USA; Department of Electrical and Computer Engineering, The Ohio State University Electroscience Laboratory, Columbus, OH, USA; Department of Electrical and Computer Engineering, The Ohio State University Electroscience Laboratory, Columbus, OH, USA; Carderock Division, Naval Surface Warfare Center, West Bethesda, MD, USA; Scripps Institution of Oceanography, UC San Diego, La Jolla, CA, USA; Scripps Institution of Oceanography, UC San Diego, La Jolla, CA, USA; Applied Technology, Inc, San Diego, CA, USA; Department of Meteorology, Naval Postgraduate School, Monterey, CA, USA",2018,"Office of Naval Research(grant numbers:N00014-56513-1-0586,N00014-15-1-2061,N00014-16-1-2624); ",Antenna arrays;atmospheric refractivity;evaporation duct;nonstandard atmosphere;parabolic equation,Ducts;Atmospheric modeling;Refractive index;Sea measurements;Receivers;Propagation losses;Atmospheric measurements
E. M. Kenny; E. O. Nuallain,"ADAPT Centre, School of Computer Science and Statistics, Trinity College Dublin, Dublin, Ireland; School of Computer Science and Statistics, Trinity College Dublin, Dublin, Ireland",2018,ADAPT Centre for Digital Content Technology through the SFI Research Centres Programmme(grant numbers:13/RC/2106); European Regional Development; ,Convex space;indoor;optimization;ray tracing,Optimization;Downlink;Buildings;Interference;Ray tracing;Uplink;Receivers
X. Liu; J. Liu; F. Zhao; X. Ai; G. Wang,"State Key Laboratory of Complex Electromagnetic Environmental Effects on Electronics and Information System, National University of Defense Technology, Changsha, China; State Key Laboratory of Complex Electromagnetic Environmental Effects on Electronics and Information System, National University of Defense Technology, Changsha, China; State Key Laboratory of Complex Electromagnetic Environmental Effects on Electronics and Information System, National University of Defense Technology, Changsha, China; State Key Laboratory of Complex Electromagnetic Environmental Effects on Electronics and Information System, National University of Defense Technology, Changsha, China; State Key Laboratory of Complex Electromagnetic Environmental Effects on Electronics and Information System, National University of Defense Technology, Changsha, China",2018,"National Natural Science Foundation of China(grant numbers:61101180,61401491,61490692); ",Compressive sensing (CS);high-resolution range profile (HRRP);pulse radar;radio frequency simulation (RFS);randomly interrupted transmitting and receiving (R-ITR),Radar imaging;Radio frequency;Radar antennas;Image reconstruction;Imaging
G. Virone; P. Bolli; F. Paonessa; G. Pupillo; S. J. Wijnholds; S. Matteoli; A. M. Lingua; J. Monari; G. Addamo; O. A. Peverini,"Consiglio Nazionale delle Ricerche, Istituto di Elettronica e di Ingegneria dell’Informazione e delle Telecomunicazioni, Turin, Italy; Istituto Nazionale di AstroFisica, Osservatorio Astrofisico di Arcetri, Florence, Italy; Consiglio Nazionale delle Ricerche, Istituto di Elettronica e di Ingegneria dell’Informazione e delle Telecomunicazioni, Turin, Italy; Istituto Nazionale di AstroFisica, Istituto di Radioastronomia, Bologna, Italy; Netherlands Institute for Radio Astronomy, Dwingeloo, PD, The Netherlands; Consiglio Nazionale delle Ricerche, Istituto di Elettronica e di Ingegneria dell’Informazione e delle Telecomunicazioni, Turin, Italy; Environment, Politecnico di Turin, Turin, Italy; Istituto Nazionale di AstroFisica, Istituto di Radioastronomia, Bologna, Italy; Consiglio Nazionale delle Ricerche, Istituto di Elettronica e di Ingegneria dell’Informazione e delle Telecomunicazioni, Turin, Italy; Consiglio Nazionale delle Ricerche, Istituto di Elettronica e di Ingegneria dell’Informazione e delle Telecomunicazioni, Turin, Italy",2018,National Institute for Astrophysics under Program TECNO INAF 2014; Netherlands Organization for Scientific Research; ,Antenna arrays;antenna measurements;antenna radiation patterns;low noise amplifiers;mutual coupling;phased arrays;radio astronomy;unmanned aerial vehicles (UAVs),Impedance;Antenna arrays;Reflection coefficient;Mutual coupling;Finite element analysis;Antenna measurements
J. -Y. Lin; S. -W. Wong; L. Zhu; Y. Yang; X. Zhu; Z. -M. Xie; Y. He,"School of Electronic and Information Engineering, South China University of Technology, Guangzhou, Guangdong, China; College of Information Engineering, Shenzhen University, Shenzhen, China; Faculty of Science and Technology, University of Macau, Macau, China; School of Electrical and Data Engineering, University of Technology Sydney, Ultimo, NSW, Australia; School of Electrical and Data Engineering, University of Technology Sydney, Ultimo, NSW, Australia; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, Guangdong, China; College of Information Engineering, Shenzhen University, Shenzhen, China",2018,Fundamental Research Funds for the Central Universities(grant numbers:2017ZD044); Shenzhen University Startup Project for New Staff(grant numbers:2018082); ,Antenna and filter;integration;rectangular cavity;slots;triple-mode resonator (TMR),Tunneling magnetoresistance;Cavity resonators;Resonant frequency;Resonator filters;Slot antennas;Prototypes
