Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
C. -M. Liu; S. -Q. Xiao; H. -L. Tu; Z. Ding,"School of Physical Electronics, Institute of Applied Physics, University of Electronic Science and Technology of China, Chengdu, China; School of Physical Electronics, Institute of Applied Physics, University of Electronic Science and Technology of China, Chengdu, China; School of Physical Electronics, Institute of Applied Physics, University of Electronic Science and Technology of China, Chengdu, China; School of Physical Electronics, Institute of Applied Physics, University of Electronic Science and Technology of China, Chengdu, China",2017,"National Natural Science Foundation of China(grant numbers:61271028,61271027,61331007); Sichuan Province, China(grant numbers:2015JQ0011); National High Technology Research and Development Program(grant numbers:2015AA7124075); ",Low profile;low scanning gain fluctuation;microstrip magnetic dipole;planar phased array antenna;wideangle scanning,Phased arrays;Microstrip antennas;Dipole antennas;Microstrip;Magnetic resonance;Microstrip antenna arrays
O. M. Bucci; S. Perna; D. Pinchera,"IREA-CNR, Napoli, Italy; IREA-CNR, Napoli, Italy; Department of Electrical and Information Engineering, Università degli Studi di Cassino e del Lazio Meridionale, Cassino, Italy",2017,"European Space Agency, ESA/ESTEC, through the Active Multibeam Sparse Array Demonstrator(grant numbers:4000102257); ",Antenna arrays;antenna radiation pattern synthesis;satellite antennas;sparse array antennas,Antenna arrays;Layout;Apertures;Computer architecture;Satellite antennas;Earth;Antenna radiation patterns
S. A. Hassani Gangaraj; T. Low; A. Nemilentsau; G. W. Hanson,"Department of Electrical Engineering, University of Wisconsin-Milwaukee, Milwaukee, WI, USA; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA; Department of Electrical Engineering, University of Wisconsin-Milwaukee, Milwaukee, WI, USA; Department of Electrical Engineering, University of Wisconsin-Milwaukee, Milwaukee, WI, USA",2017,MRSEC Program of the National Science Foundation(grant numbers:DMR-1420013); ,Anisotropy;complex plane analysis;directed surface plasmon;Green’s function;hyperbolic surface,Plasmons;Green's function methods;Conductivity;Phosphorus;Graphene;Two dimensional displays;Surface waves
Y. Han; Y. Li; H. Ma; J. Wang; D. Feng; S. Qu; J. Zhang,"College of Science, Air Force Engineering University, Xi’an, China; College of Science, Air Force Engineering University, Xi’an, China; College of Science, Air Force Engineering University, Xi’an, China; College of Science, Air Force Engineering University, Xi’an, China; College of Science, Air Force Engineering University, Xi’an, China; College of Science, Air Force Engineering University, Xi’an, China; College of Science, Air Force Engineering University, Xi’an, China",2017,"National Natural Science Foundation of China(grant numbers:61331005,61471388,11274389,61501503,61601507,61501502); Shaanxi Province Scientific and Technology Innovation Team Foundation of China(grant numbers:2014KCT-05); ",Multibeam antenna;spoof surface plasmon polaritons (SSPPs),Antenna radiation patterns;Antenna measurements;Feeds;Phase change materials;Optical surface waves;Periodic structures;Plasmons
H. Hou; J. Long; J. Wang; D. F. Sievenpiper,"Applied Electromagnetics Research Group, University of California at San Diego, La Jolla, CA, USA; Skyworks Solution Inc., Woburn, MA, USA; Beijing Jiaotong University, Beijing, China; Applied Electromagnetics Research Group, University of California at San Diego, La Jolla, CA, USA",2017,"Air Force Office of Scientific Research(grant numbers:FA9550-16-1-0093); National Natural Science Foundation of China (NSFC) Project(grant numbers:61271048,61331002); ",Anisotropic surface impedance;electromagnetic metamaterials;metasurface;radar cross sections (RCSs);scattering,Surface impedance;Surface waves;Impedance;Scattering;Optical surface waves;Artificial intelligence;Dispersion
J. Yan; D. Jiao,"School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN, USA; School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN, USA",2017,"NSF(grant numbers:1619062,1065318); DARPA(grant numbers:HR0011-14-1-0057); ",Diagonal mass matrix;electromagnetic analysis;finite-difference time-domain (FDTD) methods;linear complexity;optimal complexity;time-domain finite-element methods (TDFEMs);time-domain methods;unstructured mesh,Time-domain analysis;Finite difference methods;Interpolation;Shape;Power system stability;Antennas;Computational complexity
M. Nazari; J. P. Webb,"Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada",2017,Natural Sciences and Engineering Research Council of Canada; ,Computational electromagnetics;finite-element (FE) analysis;mesh generation;microwave propagation,Finite element analysis;Face;Two dimensional displays;Antennas;Buildings;Octrees;Transmission line matrix methods
C. Forestiere; G. Miano; G. Rubinacci; A. Tamburrino; L. Udpa; S. Ventre,"Department of Electrical Engineering and Information Technology, Università degli Studi di Napoli Federico II, Naples, Italy; Department of Electrical Engineering and Information Technology, Università degli Studi di Napoli Federico II, Naples, Italy; Department of Electrical Engineering and Information Technology, Università degli Studi di Napoli Federico II, Naples, Italy; Department of Electrical and Computer Engineering, Michigan State University, East Lansing, MI, USA; Department of Electrical and Computer Engineering, Michigan State University, East Lansing, MI, USA; Department of Electrical and Information Engineering, Università di Cassino e del Lazio Meridionale, Cassino, Italy",2017,,Anisotropic media;error analysis;frequency domain analysis;integral equations;Maxwell equations;particle scattering;scattering;tree (graphs),Integral equations;Scattering;Tensile stress;Anisotropic magnetoresistance;Material properties;Nonhomogeneous media;Current density
J. Guan; S. Yan; J. -M. Jin,"Center for Computational Electromagnetics, University of Illinois at Urbana–Champaign, Urbana, IL, USA; Center for Computational Electromagnetics, University of Illinois at Urbana–Champaign, Urbana, IL, USA; Center for Computational Electromagnetics, University of Illinois at Urbana–Champaign, Urbana, IL, USA",2017,,Buffa–Christiansen function;combined field integral equation (CFIE);finite element-boundary integral (FE-BI);method of moments (MoM);multilevel fast multipole algorithm (MLFMA);multisolver;scattering,Mathematical model;Testing;Method of moments;Finite element analysis;Integral equations;Nonhomogeneous media;Surface impedance
L. Guo; Y. Chen; S. Yang,"School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China",2017,"Natural Science Foundation of China(grant numbers:61671127,61631006); ",Characteristic modes (CMs);dielectric coated conducting bodies;electric field integral equation (EFIE)-Poggio;Miller;Chang;Harrington;Wu;Tsai (PMCHWT);surface integral equation (SIE),Dielectrics;Conductors;Surface treatment;Integral equations;Modal analysis;Current;Eigenvalues and eigenfunctions
A. Dély; F. P. Andriulli; K. Cools,"Microwaves Department, IMT Atlantique, Brest, France; Microwaves Department, IMT Atlantique, Brest, France; Department of Electrical and Electronic Engineering, University of Nottingham, University Park, Nottingham, U.K.",2017,French DGA agency in the framework of grants for doctoral theses in cooperation between France and United Kingdom; ,Boundary element method;impedance boundary conditions (IBCs);low frequency;preconditioning;scattering,Impedance;Surface impedance;Boundary conditions;Electric breakdown;Antennas;Harmonic analysis;Mathematical model
J. Nagar; D. H. Werner,"Electrical Engineering Department, The Pennsylvania State University, University Park, PA, USA; Electrical Engineering Department, The Pennsylvania State University, University Park, PA, USA",2017,,Antennas;evolutionary computation;genetic algorithms;Pareto optimization,Sociology;Statistics;Electromagnetics;Algorithm design and analysis;Convergence;Optimization;Genetic algorithms
S. Mota; A. Rocha; F. Pérez-Fontán,"Department of Electronics Telecommunications and Informatics, University of Aveiro, Aveiro, Portugal; Department of Electronics Telecommunications and Informatics, University of Aveiro, Aveiro, Portugal; Department of Signal Theory and Communications, University of Vigo, Vigo, Spain",2017,,Clustering and classification;multipath components;parameter estimation;radio channel measurements,Antenna measurements;Delays;Azimuth;Frequency measurement;Position measurement;Clustering algorithms;Channel estimation
J. -i. Naganawa; J. -i. Takada; T. Aoyagi; M. Kim,"Electronic Navigation Research Institute and the National Institute of Maritime, Port and Aviation Technology, Tokyo, Japan; School of Environment and Society, Tokyo Institute of Technology, Tokyo, Japan; Department of Electrical and Electronic Engineering, Tokyo Institute of Technology, Tokyo, Japan; Graduate School of Science and Technology, Niigata University, Niigata, Japan",2017,Grant-in-Aid for Scientific Research (B)(grant numbers:22360150); Japan Society for the Promotion of Science (JSPS); Grant-in-Aid for JSPS Fellows(grant numbers:25008831); Japan–Finland Bilateral Core Program entitled Improving the quality of medical treatment and daily health-care: an approach from wireless communications and networks of JSPS and the Academy of Finland; ,Antenna deembedding;body area network (BAN);FDTD method;radio propagation;spherical wave function (SWF),Biological system modeling;Finite difference methods;Current distribution;Receiving antennas;Computational modeling
X. Zhang; C. D. Sarris,"Edward S. Rogers Sr. Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada; Edward S. Rogers Sr. Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada",2017,Natural Sciences and Engineering Research Council of Canada; Thales Canada through a Strategic Project Grant; ,Antenna field pattern synthesis;Gaussian beam approximation;parabolic equation method;wave propagation modeling,Mathematical model;Computational modeling;Ray tracing;Numerical models;Antenna radiation patterns;Wireless communication
M. Biscarini; M. Montopoli; F. S. Marzano,"Department of Information engineering, Electronics and Telecommunications, Sapienza University of Rome, Rome, Italy; Department of Information engineering, Electronics and Telecommunications, Sapienza University of Rome, Rome, Italy; Department of Information engineering, Electronics and Telecommunications, Sapienza University of Rome, Rome, Italy",2017,"Sapienza University of Rome, Italy, within the AlphaSap project(grant numbers:2016-17,C26A159LSJ); European Space Agency within the RadioMetOP project (ESA-ESOC)(grant numbers:4000107890,2013-14,01/15); ",Deep-space (DS) missions;microwave and millimeter-wave channels;radiopropagation modeling,Atmospheric modeling;Attenuation;Weather forecasting;Numerical models;Predictive models;Antennas;Optimization
A. M. Abduljabbar; M. E. Yavuz; F. Costen; R. Himeno; H. Yokota,"School of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K.; Portland, OR, USA; School of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K.; Advanced Center for Computing and Communication, RIKEN, Saitama, Japan; Image Processing Research Team, Center for Advanced Photonics, RIKEN, Saitama, Japan",2017,,Attenuation compensation;continuous wavelet transform (CWT);dispersive media;time reversal (TR),Continuous wavelet transforms;Dispersion;Time-frequency analysis;Attenuation;Media
M. Spirlet; C. Geuzaine; V. Beauvois,"Montefiore Institute, University of Liège, Liège, Belgium; Montefiore Institute, University of Liège, Liège, Belgium; Montefiore Institute, University of Liège, Liège, Belgium",2017,,Angular deconvolution;pattern deconvolution;radiation pattern estimation,Antenna measurements;Antenna radiation patterns;Deconvolution;Discrete Fourier transforms;Anechoic chambers;Transfer functions
J. A. Nanzer; M. D. Sharp,"Department of Electrical and Computer Engineering, Michigan State University, East Lansing, MI, USA; Johns Hopkins University Applied Physics Laboratory, Laurel, MD, USA",2017,,Accuracy;angle rate;interferometry;radar;radar measurements,Antenna measurements;Radar measurements;Time measurement;Current measurement;Frequency measurement;Position measurement
A. Cozza; F. Monsef,"PIEM GeePs, UMR 8507, UPMC, CNRS, CentraleSupelec, Univ Paris Sud, Gif-sur-Yvette, France; PIEM GeePs, UMR 8507, UPMC, CNRS, CentraleSupelec, Univ Paris Sud, Gif-sur-Yvette, France",2017,"French National Research Agency through the MIMOCHIC Project, within the framework of the 2012 ASTRID Program(grant numbers:ANR-12-ASTR-0005); Digiteo under the AUTOTREC Project; ",Diffusive media;reverberation chamber;time reversal (TR);wavefront synthesis,Focusing;Reverberation chambers;Bandwidth;Receiving antennas;Green's function methods;Surface waves;Media
M. Hawes; L. Mihaylova; F. Septier; S. Godsill,"Department of Automatic Control and Systems Engineering, University of Sheffield, Sheffield, U.K.; Department of Automatic Control and Systems Engineering, University of Sheffield, Sheffield, U.K.; IMT Lille, Univ. Lille, CNRS, UMR 9198-CRIStAL-Centre de Recherche en Informatique Signal et Automatique de Lille, Lille, France; Engineering Department, University of Cambridge, Cambridge, U.K.",2017,UK Engineering and Physical Sciences Research Council through the project Bayesian Tracking and Reasoning over Time(grant numbers:EP/K021516/1); ,Bayesian compressive sensing (BCS);dynamic direction of arrival (DOA) estimation;Gibbs sampling;Kalman filter (KF);relevance vector machine (RVM),Direction-of-arrival estimation;Mutual coupling;Estimation;Antennas;Compressed sensing;Bayes methods;Support vector machines
Z. -C. Hao; M. He; K. Fan; G. Luo,"State Key Lab of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Lab of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Lab of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; Key Laboratory of RF Circuits and System of Ministry of Education, Microelectronic CAD Center, Hangzhou Dianzi University, Hangzhou, China",2017,National Natural Science Foundation of China(grant numbers:61471118); State Grid Corporation of China: Research on Key Technologies of High Reliability and Short Distance Wireless Communication in Power Complex Electromagnetic Environment; ,Broadband antenna;E-band wireless communication system;millimeter-wave;planar antenna;substrate-integrated waveguide (SIW),Broadband antennas;Antenna arrays;Antenna measurements;Antenna radiation patterns;Wireless communication;Layout
M. A. Elmansouri; J. Ha; D. S. Filipovic,"Department of Electrical, Computer, and Energy Engineering, University of Colorado, Boulder, CO, USA; Department of Electrical, Computer, and Energy Engineering, University of Colorado, Boulder, CO, USA; Department of Electrical, Computer, and Energy Engineering, University of Colorado, Boulder, CO, USA",2017,Office of Naval Research(grant numbers:# N00014-13-1-0537); ,Circular array;fidelity factor;omnidirectional radiation;time-domain;transverse electromagnetic (TEM) horn;wideband operation,Finite element analysis;Antenna arrays;Antenna measurements;Wideband;Time-domain analysis;Broadband antennas
G. Varshney; V. S. Pandey; R. S. Yaduvanshi; L. Kumar,"Department of Electronics and Communication Engineering, National Institute of Technology Delhi, Delhi, India; Department of Physics, National Institute of Technology Delhi, Delhi, India; Department of Electronics and Communication Engineering, Ambedkar Institute of Advanced Communication Technologies and Research, Delhi, India; Department of Electronics and Communication Engineering, National Institute of Technology Delhi, Delhi, India",2017,,Circular polarization;dielectric resonator antenna (DRA);half split cylinder;stair-shaped slot,Bandwidth;Antenna measurements;Dielectric resonator antennas;Antenna radiation patterns;Impedance;Shape
H. Xiaomu; S. Yan; G. A. E. Vandenbosch,"Department of Electrical Engineering, TELEMIC, Leuven, Belgium; Department of Electrical Engineering, TELEMIC, Leuven, Belgium; Department of Electrical Engineering, TELEMIC, Leuven, Belgium",2017,Internal DOC Funds of the KU Leuven; F. W. O. Post-Doctoral Fellowship(grant numbers:12O1217N); ,Button antenna;dual-band antenna;on/off-body radiation pattern;wearable antenna,Antenna radiation patterns;Antenna measurements;Textiles;Substrates;Biomedical monitoring;Wireless LAN
K. M. Mak; H. W. Lai; K. M. Luk; K. L. Ho,"State Key Laboratory of Millimeter Waves, City University of Hong Kong, Hong Kong; State Key Laboratory of Millimeter Waves, City University of Hong Kong, Hong Kong; Department of Electronic Engineering, City University of Hong Kong, Hong Kong; State Key Laboratory of Millimeter Waves, City University of Hong Kong, Hong Kong",2017,,Circular polarization (CP);microstrip antenna;patch antenna;polarization diversity;reconfigurable antennas,Patch antennas;Polarization;Switches;PIN photodiodes;Bandwidth;Slot antennas
C. Gu; B. S. Izquierdo; S. Gao; J. C. Batchelor; E. A. Parker; F. Qin; G. Wei; J. Li; J. Xu,"School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.; School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.; School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.; School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.; School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.; School of Electronic and Information, Northwestern Polytechnical University, Xi’an, China; School of Electronic and Information, Northwestern Polytechnical University, Xi’an, China; School of Electronic and Information, Northwestern Polytechnical University, Xi’an, China; School of Electronic and Information, Northwestern Polytechnical University, Xi’an, China",2017,,Dual-band antenna;electronically beam-steering antenna;frequency selective surface (FSS);reconfigurable antenna (RA),Frequency selective surfaces;Dual band;PIN photodiodes;Dipole antennas;Switches;Reflector antennas
K. Dutta; D. Guha; C. Kumar,"Netaji Subhash Engineering College, Kolkata, India; Electrical and Electronics and Communication Department, Indian Institute of Technology Kharagpur, Kharagpur, India; ISRO Satellite Centre, Communication Systems Group, Government of India, Bangalore, India",2017,,Dielectric resonator antenna (DRA);Fabry–Perot antenna;high gain antenna;resonance cavity antenna (RCA);resonance gain antenna,Apertures;Gain;Dielectric resonator antennas;Cavity resonators;Metals;Antenna theory
S. Fakhte; H. Oraizi; L. Matekovits; G. Dassano,"College of Electrical Engineering, Iran University of Science and Technology, Tehran, Iran; College of Electrical Engineering, Iran University of Science and Technology, Tehran, Iran; Department of Electronics and Telecommunications, Politecnico di Torino, Turin, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Turin, Italy",2017,,Anisotropic;cylindrical dielectric resonator antenna (CDRA);gain;impedance bandwidth;uniaxial,Dielectrics;Dielectric resonator antennas;Electric fields;Resonant frequency;Reflection coefficient;Permittivity
C. D.S.; S. S. Karthikeyan,"International Institute of Information Technology, Bangalore, Karnataka, IN; Department of Electronics Engineering, Indian Institute of Information Technology, Design and Manufacturing, Kancheepuram, Chennai, India",2017,,Axial ratio (AR) bandwidth;dual circularly polarized (CP);monopole antenna;protruded strip,Broadband antennas;Bandwidth;Ports (Computers);Microstrip antennas;Feeds;Broadband communication
N. P. Lawrence; C. Fumeaux; D. Abbott,"School of Electrical and Electronic Engineering, The University of Adelaide, Adelaide, SA, Australia; School of Electrical and Electronic Engineering, The University of Adelaide, Adelaide, SA, Australia; School of Electrical and Electronic Engineering, The University of Adelaide, Adelaide, SA, Australia",2017,,Multifunction;planar;polarization diversity;triorthogonal,Antenna feeds;Ports (Computers);Slot antennas;Antenna radiation patterns;Pins
A. A. Salas-Sánchez; J. Fondevila-Gómez; J. A. Rodríguez-González; F. J. Ares-Pena,"Department of Applied Physics, University of Santiago de Compostela, Santiago de Compostela, Spain; Department of Applied Physics, University of Santiago de Compostela, Santiago de Compostela, Spain; Department of Applied Physics, University of Santiago de Compostela, Santiago de Compostela, Spain; Department of Applied Physics, University of Santiago de Compostela, Santiago de Compostela, Spain",2017,Spanish Ministry of Economy and Competitiveness(grant numbers:TEC2011-24441); ,Beam scanning;density tapering;planar array synthesis;sum beams;uniform distribution,Earth;Optimization;Apertures;Planar arrays;Antenna radiation patterns
J. -D. Zhang; L. Zhu; N. -W. Liu; W. Wu,"Ministerial Key Laboratory of JGMT, School of Electronic Engineering and Optoelectronic Technology, Nanjing University of Science and Technology, Nanjing, China; Department of Electrical and Computer Engineering, University of Macau, Macau, China; Department of Electrical and Computer Engineering, University of Macau, Macau, China; Ministerial Key Laboratory of JGMT, School of Electronic Engineering and Optoelectronic Technology, Nanjing University of Science and Technology, Nanjing, China",2017,"National Natural Science Foundation of China(grant numbers:61571468,61401208); Macao Science and Technology Development Fund(grant numbers:FDCT-051/2014/A1); University of Macau(grant numbers:MYRG2015-00010-FST,MYRG2014-00079-FST); China Postdoctoral Science Foundation(grant numbers:2014M561650); ",Dual bands;dual circular polarizations (CPs);microstrip feeder;multiresonant modes;single layer,Dual band;Resonant frequency;Microstrip antenna arrays;Microstrip;Feeds
X. Ding; Y. -F. Cheng; W. Shao; H. Li; B. -Z. Wang; D. E. Anagnostou,"Institute of Applied Physics, University of Electronic Science and Technology of China, Chengdu, China; Institute of Applied Physics, University of Electronic Science and Technology of China, Chengdu, China; Institute of Applied Physics, University of Electronic Science and Technology of China, Chengdu, China; Institute of Applied Physics, University of Electronic Science and Technology of China, Chengdu, China; Institute of Applied Physics, University of Electronic Science and Technology of China, Chengdu, China; South Dakota School of Mines and Technology, Rapid City, SD, USA",2017,"National Natural Science Foundation of China(grant numbers:#61331007,#61361166008,#61401065); U.S. National Science Foundation(grant numbers:#1310400); National Aeronautics and Space Administration, EPSCoR(grant numbers:#NNX15AM83A); ",Antenna arrays;pattern reconfigurable antennas;planar phased arrays;wide-angle beam scanning,Phased arrays;Slot antennas;PIN photodiodes;Antenna measurements;Gain
C. Jouanlanne; A. Clemente; M. Huchard; J. Keignart; C. Barbier; T. Le Nadan; L. Petit,"CEA-LETI, Grenoble, France; CEA-LETI, Grenoble, France; Radiall, Voreppe, France; CEA-LETI, Grenoble, France; Radiall, Voreppe, France; Radiall, Voreppe, France; Radiall, Voreppe, France",2017,,Backhauling;discrete lens;fifth-generation (5G);flat lens;millimeter wave (mmWave);point-to-point communications;transmitarray antenna,Broadband antennas;Transmitting antennas;Computer architecture;Wideband;Apertures;Lenses;Antenna arrays
W. Zhou; J. Liu; Y. Long,"SYSU-CMU Shunde International Joint Research Institute, Foshan, China; SYSU-CMU Shunde International Joint Research Institute, Foshan, China; SYSU-CMU Shunde International Joint Research Institute, Foshan, China",2017,"Natural Science Foundation of China(grant numbers:61401522,41376041,61172026); NSF of Guangdong Province(grant numbers:2015A030312010); ",Circular polarization;complementary Yagi array;end fire;planar antenna,Bandwidth;Dipole antennas;Impedance;Broadband antennas;Microstrip antenna arrays
H. Li; G. Wang; J. Liang; X. Gao; H. Hou; X. Jia,"Air and Missile Defense College, Air force Engineering University, Xi’an, China; Air and Missile Defense College, Air force Engineering University, Xi’an, China; Air and Missile Defense College, Air force Engineering University, Xi’an, China; Air and Missile Defense College, Air force Engineering University, Xi’an, China; Air and Missile Defense College, Air force Engineering University, Xi’an, China; College of Science, Air force Engineering University, Xi’an, China",2017,National Natural Science Foundation of China(grant numbers:61372034); ,Element-group;focusing;gradient metasurface (GMS);high gain;lens antenna;plane wave,Focusing;Lenses;Patch antennas;Antenna radiation patterns;Periodic structures;Antenna feeds
A. Rajput; K. V. Srivastava,"Electrical Engineering Department, Indian Institute of Technology Kanpur, Kanpur, India; Electrical Engineering Department, Indian Institute of Technology Kanpur, Kanpur, India",2017,,Cloaking/invisibility;metamaterials;scattering cross section;transformation electromagnetics,Material properties;Nonhomogeneous media;Metamaterials;Permittivity;Magnetic materials;Electromagnetic scattering
E. S. Torabi; A. Fallahi; A. Yahaghi,"Department of Communication and Electronics Engineering, Shiraz University, Shiraz, Iran; Deutsches Elektronen-Synchrotron, Hamburg, Germany; Department of Communication and Electronics Engineering, Shiraz University, Shiraz, Iran",2017,,Absorber;broadband;frequency selective surface (FSS);graphene;random hill climbing optimization;terahertz (THz);tunable,Graphene;Substrates;Optimization;Frequency selective surfaces;Algorithm design and analysis;Conductivity;Electrostatics
M. Barbuto; F. Trotta; F. Bilotti; A. Toscano,"Niccolò Cusano University, Rome, Italy; Antenna Department, Elettronica S.p.A., Rome, Italy; Department of Engineering, Roma Tre University, Rome, Italy; Department of Engineering, Roma Tre University, Rome, Italy",2017,,Chiral particle;filtennas;polarization rotator;waveguide twist,Waveguide components;Horn antennas;Antenna measurements;Filtering;Resonant frequency;Frequency measurement
W. Tang; S. Mercader-Pellicer; G. Goussetis; H. Legay; N. J. G. Fonseca,"Institute of Sensors Signals and Systems, Heriot-Watt University, Edinburgh, U.K.; Institute of Sensors Signals and Systems, Heriot-Watt University, Edinburgh, U.K.; Institute of Sensors Signals and Systems, Heriot-Watt University, Edinburgh, U.K.; Research and Development Department, Thales Alenia Space, Toulouse, France; European Space Agency, Antenna and Sub-Millimetre Wave Section, Moltek Consultants Ltd, Noordwijk, AG, The Netherlands",2017,European Space Agency(grant numbers:4000107415); FP7 project DORADA(grant numbers:IAPP-2013-610691); ,Dual-band polarization;frequency selective surface;multiple-beam reflector antenna;polarization conversion;satellite communications,Dual band;Surface impedance;Feeds;Reflection;Impedance;Polarization
P. L. E. Uslenghi,"Department of Electrical and Computer Engineering, University of Illinois at Chicago, Chicago, IL, USA",2017,,Electromagnetic theory;metamaterial;resonator,Metamaterials;Cavity resonators;Antennas;Permittivity;Wireless communication;Permeability
A. K. Saxena; K. V. Srivastava,"Department of Electrical Engineering, IIT Kanpur, Kanpur, India; Department of Electrical Engineering, IIT Kanpur, Kanpur, India",2017,"Science and Engineering Research Board, India(grant numbers:SB/S3/EECE/0164/2015); ",Alternating direction implicit finite-difference time-domain (ADI-FDTD);anisotropy error;higher order FDTD methods;locally one-dimensional FDTD (LOD-FDTD),Finite difference methods;Dispersion;Propagation;Time-domain analysis;Anisotropic magnetoresistance;Antennas;Indexes
O. Ramadan,"Computer Engineering Department, Eastern Mediterranean University, Gazi Magusa, Mersin, Turkey",2017,,Central difference;complex rational function (CRF);dispersive human tissue;finite difference time domain (FDTD);Mobius transformation (MT);numerical permittivity;stability analysis,Numerical stability;Time-domain analysis;Finite difference methods;Stability criteria;Permittivity;Skin
H. Bao; R. Chen,"Department of Communication Engineering, Nanjing University of Science and Technology, Nanjing, China; Department of Communication Engineering, Nanjing University of Science and Technology, Nanjing, China",2017,"Natural Science Foundation(grant numbers:61431006,61522108,61271076,61371037); National Key Laboratory(grant numbers:9140C870402150C87377); ",Domain decomposition;electromagnetic scattering;leapfrog alternating direction implicit finite-difference time-domain (ADI-FDTD) method;parallel computing,Finite difference methods;Time-domain analysis;Data communication;Electromagnetic scattering;Stability analysis;Parallel processing
J. Liu; L. -X. Guo,"School of Physics and Optoelectronic Engineering, Xidian University, Xi’an, China; School of Physics and Optoelectronic Engineering, Xidian University, Xi’an, China",2017,National Natural Science Foundation of China(grant numbers:61431010); Innovative Research Groups of the National Natural Science Foundation of China(grant numbers:61621005); National Natural Science Foundation for Distinguished Young Scholars of China(grant numbers:61225002); ,B-spline surfaces;physical optics (PO) integrals;radar cross section (RCS);stationary phase method (SPM),Splines (mathematics);Optical surface waves;Approximation algorithms;Numerical models;Surface treatment;Time-frequency analysis;Physical optics
L. -M. Zhang; X. -Q. Sheng,"Center of Electromagnetic Simulation, School of Information and Electronics, Beijing Institute of Technology, Beijing, China; Center of Electromagnetic Simulation, School of Information and Electronics, Beijing Institute of Technology, Beijing, China",2017,"National Basic Research Program 973(grant numbers:61320602,61327301); National Natural Science Foundation of China(grant numbers:61421001,11375081); Natural Science Foundation of Shandong Province(grant numbers:ZR2016FL03,ZR2011FQ001); ",Discontinuous Galerkin (DG) method;nonconformal;volume integral equation (VIE),Method of moments;Dielectrics;Integral equations;Nonhomogeneous media;Electric fields;Electromagnetic scattering
D. Bhattacharya; B. Ghosh; K. Sarabandi,"Department of Electronics and Electrical Communication Engineering, Indian Institute of Technology Kharagpur, Kharagpur, India; Department of Electronics and Electrical Communication Engineering, Indian Institute of Technology Kharagpur, Kharagpur, India; Department of Electronics and Communication Engineering, University of Michigan, Ann Arbor, MI, USA",2017,,Cylindrical-layered medium;general pencil of function (GPOF) method;Green’s function;method of moments;monopole antenna;slot antenna;slot coupled,Green's function methods;Spectral analysis;Convergence;Nonhomogeneous media;Antennas;Reflection;Impedance
Y. -D. Kim; D. -W. Yi; S. -J. Yang; H. Chae; J. -W. Yu; N. -H. Myung,"School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea; LIG Nex1, Yongin, South Korea; LIG Nex1, Yongin, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea",2017,,Active element pattern (AEP);antenna current Green’s function (ACGF);mutual coupling;platform scattering;uniform theory of diffraction,Antenna arrays;Scattering;Mutual coupling;Dipole antennas;Receiving antennas;Method of moments;Antenna radiation patterns
R. Dusséaux; S. Afifi,"Laboratoire Atmosphères, Milieux, Observations Spatiales, Université de Versailles Saint-Quentin en Yvelines/Paris-Saclay, Guyancourt, France; Laboratoire de Physique des Lasers, de Spectroscopie Optique et d’Opto-électronique, University Badji Mokhtar Annaba, Annaba, Algeria",2017,Programme National de Télédétection Spatiale; ,Phase difference;probability density function (PDF);rough surfaces;small perturbation method (SPM),Scattering;Probability density function;Random variables;Perturbation methods;Rough surfaces;Surface roughness
