Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
S. Vellucci; A. Monti; M. Barbuto; A. Toscano; F. Bilotti,"Department of Engineering, Roma Tre University, Italy; Niccolò Cusano University, Italy.; Niccolò Cusano University, Italy.; Department of Engineering, Roma Tre University, Italy; Department of Engineering, Roma Tre University, Italy",2020,"Cloaking Metasurfaces for a New Generation of Intelligent Antenna System (MANTLES); Italian Ministry of Education, University and Research as a PRIN 2017 project(grant numbers:2017BHFZKH); ",Dipole antennas;electromagnetic cloaking;mantle cloaking;metasurfaces;receiving antennas;reconfigurable metasurfaces;scattering;waveform selective metasurfaces,Scattering;Dipole antennas;Receiving antennas;Resonant frequency;Transmitting antennas
F. Zangeneh-Nejad; N. Kaina; S. Yves; F. Lemoult; G. Lerosey; R. Fleury,"Laboratory of Wave Engineering, EPFL, Lausanne, Switzerland; Laboratory of Wave Engineering, EPFL, Lausanne, Switzerland; Institute Langevin, CNRS UMR 7587, ESPCI Paris, PSL Research University, France; Institute Langevin, CNRS UMR 7587, ESPCI Paris, PSL Research University, France; Institute Langevin, CNRS UMR 7587, ESPCI Paris, PSL Research University, France; Laboratory of Wave Engineering, EPFL, Lausanne, Switzerland",2020,Schweizerischer Nationalfonds zur F??rderung der Wissenschaftlichen Forschung(grant numbers:172487); ,Metamaterials;nonreciprocity;parity-time symmetry;subwavelength wave manipulation,Dispersion;Metamaterials;Magnetic materials;Crystals;Scattering;Resonators;Photonic band gap
Y. Yu; A. B. Khanikaev; S. Trendafilov; B. Hopkins; D. R. Purtseladze; M. Allen; J. Allen; G. Shvets,"School of Applied and Engineering Physics, Cornell University, Ithaca, USA; Department of Electrical Engineering, Grove School of Engineering, The City College of the City University of New York, New York, USA; Air Force Research Laboratory, Munitions Directorate, Eglin AFB, USA; School of Applied and Engineering Physics, Cornell University, Ithaca, USA; Department of Physics, The University of Texas at Austin, Austin, USA; Air Force Research Laboratory, Munitions Directorate, Eglin AFB, USA; Air Force Research Laboratory, Munitions Directorate, Eglin AFB, USA; School of Applied and Engineering Physics, Cornell University, Ithaca, USA",2020,University of Dayton(grant numbers:#RSC17004); Army Research Office(grant numbers:W911NF-16-1-0319); Air Force Research Laboratory; Air Force Research Laboratory(grant numbers:#FA8651-16-D-0311); Air Force Research Laboratory; ,Nonreciprocal wave propagation;photonic bandgap materials;waveguides,Magnetic resonance;Ferrites;Optical waveguides;Slabs;Periodic structures;Metamaterials
Y. Mazor; A. Alù,"Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, USA; Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, USA",2020,Air Force Office of Scientific Research(grant numbers:FA9550-18-1-0379); Office of Naval Research(grant numbers:N00014-19-1-2011); Simons Foundation; ,Hyperbolic;moving media;nonreciprocal;space???time modulation,Surface impedance;Modulation;Dispersion;Surface waves;Optical surface waves;Impedance;Harmonic analysis
S. Campione; J. F. Klem; S. Liu; I. Montaño; M. B. Sinclair; T. S. Luk,"Sandia National Laboratories, Albuquerque, USA; Sandia National Laboratories, Albuquerque, USA; Sandia National Laboratories, Albuquerque, USA; Sandia National Laboratories, Albuquerque, USA; Sandia National Laboratories, Albuquerque, USA; Center for Integrated Nanotechnologies, Sandia National Laboratories, Albuquerque, USA",2020,U.S. Department of Energy; U.S. Department of Energy; ,Effective medium resonance;hyperbolic metamaterials (HMs);plasmonic metasurfaces;strong coupling,Couplings;Permittivity;Dispersion;Plasmons;Resonant frequency;Metamaterials;Absorption
S. V. Silva; T. A. Morgado; M. G. Silveirinha,"Instituto de Telecomunicações, University of Coimbra, Coimbra, Portugal; Instituto de Telecomunicações, University of Coimbra, Coimbra, Portugal; Instituto Superior Técnico and Instituto de Telecomunicações, University of Lisbon, Lisbon, Portugal",2020,"Institution of Engineering and Technology; Funda????o para a Ci??ncia e a Tecnologia(grant numbers:PTDC/EEI-TEL/4543/2014,RETIOT,POCI-01-0145-FEDER-016432); Instituto de Telecomunica????es(grant numbers:UID/EEA/50008/2019); Funda????o para a Ci??ncia e a Tecnologia(grant numbers:SFRH/BD/105625/2015); FCT under the CEEC Individual 2017 Contract as an Assistant Researcher (established with IT???Coimbra) with reference(grant numbers:CT/N??004/2019-F00069); ",Homogenization theory;metamaterials;spatial dispersion;surface waves;wire media,Wires;Metamaterials;Dispersion;Slabs;Dielectrics;Magnetic materials;Electromagnetics
S. Barth; B. P. Smyth; J. A. Brown; A. K. Iyer,"Department of Electrical and Computer Engineering, University of Alberta, Edmonton, Canada; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, Canada; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, Canada; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, Canada",2020,Alberta Innovates; Natural Sciences and Engineering Research Council of Canada; ,Dual-band;electromagnetic bandgap (EBG) structure;impedance transformer;metamaterials (MTMs);microwave circuits;quadrature hybrid coupler;Wilkinson power divider (WPD),Dual band;Photonic band gap;Coplanar waveguides;Dispersion;Capacitors;Metamaterials
X. Ma; M. S. Mirmoosa; S. A. Tretyakov,"Department of Electronics and Information, Northwestern Polytechnical University, Xi’an, China; Department of Electronics and Nanoengineering, Aalto University, Aalto, Finland; Department of Electronics and Nanoengineering, Aalto University, Aalto, Finland",2020,Aeronautical Science Foundation of China(grant numbers:20161853018); Fundamental Research Funds for the Central Universities(grant numbers:G2019KY05205); ,Metasurfaces;parallel-plate waveguides;surface waves,Surface impedance;Dispersion;Surface waves;Optical waveguides;Optical surface waves;Impedance
A. B. Yakovlev; M. G. Silveirinha; G. W. Hanson; C. S. R. Kaipa,"Department of Electrical Engineering, University of Mississippi, University,, USA; Instituto Superior Técnico, University of Lisbon, Lisbon, Portugal; Department of Electrical Engineering and Computer Science, University of Wisconsin–Milwaukee, Milwaukee, USA; Qualcomm Technologies Inc., San Diego, USA",2020,Fundação para a Ciência e a Tecnologia(grant numbers:UID/EEA/50008/2019); European Regional Development Fund(grant numbers:POCI-01-0145-FEDER-016432); ,ABCD matrix;additional boundary condition (ABC);homogenization theory;metamaterials;spatial dispersion (SD);wire medium (WM),Transmission line matrix methods;Surface impedance;Wires;Media;Impedance;Metamaterials;Dielectric materials
A. Monti; A. Alù; A. Toscano; F. Bilotti,"Engineering Department, Niccolò Cusano University, Rome, Italy; CUNY Advanced Science Research Center, New York, USA; Department of Engineering, Roma Tre University, Rome, Italy; Department of Engineering, Roma Tre University, Rome, Italy",2020,"frame of the activities of the research contract MANTLES; Italian Ministry of Education, University and Research as a PRIN 2017 Project(grant numbers:2017BHFZKH); ",Magnetic reflectors;metasurfaces;nanostructured materials;surface impedance,Surface impedance;Magnetic separation;Impedance;Magnetic moments;Electromagnetics;Analytical models
T. Brown; C. Narendra; Y. Vahabzadeh; C. Caloz; P. Mojabi,"Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, Canada; Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, Canada; Department of Electrical Engineering, École Polytechnique de Montréal, Montreal, Canada; Department of Electrical Engineering, École Polytechnique de Montréal, Montreal, Canada; Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, Canada",2020,Natural Sciences and Engineering Research Council of Canada; Canada Research Chairs; ,Electromagnetic metasurfaces;inverse problems;inverse source problems;optimization;antenna design,Electromagnetics;Inverse problems;Antenna measurements;Image reconstruction;Surface impedance;Electromagnetic scattering;Antennas
L. J. Prokopeva; D. Wang; Z. A. Kudyshev; A. V. Kildishev,"School of Electrical and Computer Engineering, Purdue University, West Lafayette, USA; School of Electrical and Computer Engineering, Purdue University, West Lafayette, USA; School of Electrical and Computer Engineering, Purdue University, West Lafayette, USA; School of Electrical and Computer Engineering, Purdue University, West Lafayette, USA",2020,DARPA/DSO ExtremeOptics and Imaging (EXTREME) Program(grant numbers:HR00111720032); ,Digamma function;Drude dispersion;graphene;interband transitions;intraband transitions;random phase approximation (RPA);surface conductivity;the Kubo formula,Graphene;Conductivity;Frequency-domain analysis;Numerical models;Optimization;Plasmons
M. Salucci; F. Boulos; A. Polo; G. Oliveri,"ELEDIA@UniTN (DISI-University of Trento), Trento, Italy; ELEDIA@UniTN (DISI-University of Trento), Trento, Italy; ELEDIA@UniTN (DISI-University of Trento), Trento, Italy; ELEDIA@UniTN (DISI-University of Trento), Trento, Italy",2020,"Project Cloaking Metasurfaces for a New Generation of Intelligent Antenna systems (MANTLES); Italian Ministry of Education, University, and Research within the PRIN2017 Program; Project SNATCH; Italian Ministry of Foreign Affairs and International Cooperation, Directorate General for Cultural and Economic Promotion and Innovation 2017???2019; Project ???SMARTOUR - Piattaforma Intelligente per il Turismo???(grant numbers:SCN_00166); Italian Ministry of Education, University, and Research within the Program ???Smart cities and communities and Social Innovation.???; ",Conformal mapping;field manipulation;material-by-design;Schwarz???Christoffel (SC) mapping;transformation electromagnetics (TE),Lenses;Anisotropic magnetoresistance;Electromagnetics;Shape;Conformal mapping;Antenna theory;Antenna arrays
M. Barbuto; M. -A. Miri; A. Alù; F. Bilotti; A. Toscano,"Engineering Department, Niccolò Cusano University, Rome, Italy; Department of Physics, City University of New York, New York, USA; CUNY Advanced Science Research Center, City University of New York, New York, USA; Department of Engineering, Roma Tre University, Rome, Italy; Department of Engineering, Roma Tre University, Rome, Italy",2020,"Italian Ministry of Education, University and Research as a PRIN 2017 Project(grant numbers:2017HZJXSZ.); ",Phase singularities;radiation pattern;saddle pattern;sector antenna;topology;vortices,Antenna radiation patterns;Patch antennas;Shape;Design tools;Switches;Antenna arrays;Periodic structures
M. F. Imani; J. N. Gollub; O. Yurduseven; A. V. Diebold; M. Boyarsky; T. Fromenteze; L. Pulido-Mancera; T. Sleasman; D. R. Smith,"Department of Electrical and Computer Engineering, Duke University, Durham, USA; Department of Electrical and Computer Engineering, Duke University, Durham, USA; School of Electronics, Electrical Engineering and Computer Science, Queen’s University Belfast, Belfast, U.K.; Department of Electrical and Computer Engineering, Duke University, Durham, USA; Department of Electrical and Computer Engineering, Duke University, Durham, USA; XLIM Research Institute, University of Limoges, UMR 7252, Limoges, France; Department of Electrical and Computer Engineering, Duke University, Durham, USA; Department of Electrical and Computer Engineering, Duke University, Durham, USA; Department of Electrical and Computer Engineering, Duke University, Durham, USA",2020,Air Force Office of Scientific Research(grant numbers:FA9550-18-1-0187); ,Antennas;computational imaging (CI);metamaterials;metasurfaces;microwave imaging,Microwave antennas;Microwave imaging;Metamaterials;Hardware;Microwave theory and techniques
M. Gil; P. Vélez; F. Aznar-Ballesta; J. Muñoz-Enano; F. Martín,"Departamento de Ingeniería Audiovisual y Comunicaciones (IAC), DIEMAG, Universidad Politécnica de Madrid, Madrid, Spain; Departament d’Enginyeria Electrònica, GEMMA/CIMITEC, Universitat Autònoma de Barcelona, Bellaterra, Spain; Departamento de Ingeniería Audiovisual y Comunicaciones (IAC), DIEMAG, Universidad Politécnica de Madrid, Madrid, Spain; Departament d’Enginyeria Electrònica, GEMMA/CIMITEC, Universitat Autònoma de Barcelona, Bellaterra, Spain; Departament d’Enginyeria Electrònica, GEMMA/CIMITEC, Universitat Autònoma de Barcelona, Bellaterra, Spain",2020,"Ministerio de Ciencia, Innovación y Universidades(grant numbers:TEC2016-75650-R); Generalitat de Catalunya(grant numbers:2017SGR-1159); Fondo Europeo de Desarrollo Regional (FEDER) funds; Universidad Politécnica de Madrid(grant numbers:VJIDOCUPM18MGB); Juan de la Cierva Program(grant numbers:IJCI-2017-31339); European Social Fund; Institució Catalana de Recerca i Estudis Avançats; ",Complementary split-ring resonators (CSRRs);electroinductive waves;microstrip technology;microwave sensors;permittivity sensors,Integrated circuit modeling;Dielectric constant;Sensitivity;Dispersion;Transmission line measurements;Microstrip;Power transmission lines
D. Brizi; J. P. Stang; A. Monorchio; G. Lazzi,"Department of Information Engineering, University of Pisa, Pisa, Italy; Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, USA; Department of Information Engineering, University of Pisa, Pisa, Italy; Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, USA",2020,,Low frequency;magnetic field;metamaterial;metasurface;unit cell;wireless power transfer (WPT),Metamaterials;Magnetic materials;Magnetic resonance;Magnetic separation;Magnetic susceptibility;Receivers;Surface impedance
Y. Fan; J. Wang; Y. Li; J. Zhang; Y. Pang; Y. Han; S. Qu,"Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China; School of Electronic Engineering, Xidian University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China",2020,"National Natural Science Foundation of China(grant numbers:61771485,61331005,61471388,61501503,61601507); National Basic Research Program of China (973 Program)(grant numbers:SQ2017YFA0700201); ",Antenna array;checkerboard configuration;multi-beam;Pancharatnam–Berry (P-B) phase;RCS reduction,Reflection;Antenna arrays;Bandwidth;Antenna measurements;Microstrip;Antenna radiation patterns
P. Duy Tung; C. W. Jung,"Graduated School of NID Fusion Technology, Seoul National University of Science and Technology, Seoul, South Korea; Graduated School of NID Fusion Technology, Seoul National University of Science and Technology, Seoul, South Korea",2020,National Research Foundation of Korea; Korean Government(grant numbers:2016R1D1A1B02012957); ,Dipole antenna;metal mesh film (MMF);patch antenna;transparent antenna;ultrahigh definition television (UHD TV),Resistance;Dipole antennas;Metals;Indium tin oxide;UHDTV
J. Lu; H. C. Zhang; P. H. He; L. P. Zhang; T. J. Cui,"State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China",2020,"National Basic Research Program of China (973 Program)(grant numbers:2017YFA0700201,2017YFA0700202,2017YFA0700203); National Natural Science Foundation of China(grant numbers:61631007,61571117,61501112,61501117,61522106,61722106,61701107,61701108,61871127); Higher Education Discipline Innovation Project(grant numbers:111-2-05); ",Corrugated microstrip (CM) line;miniaturized antenna;slow wave,Microstrip antennas;Resonant frequency;Microstrip;Antenna measurements;Antenna feeds;Patch antennas
Q. Chen; O. Zetterstrom; E. Pucci; A. Palomares-Caballero; P. Padilla; O. Quevedo-Teruel,"State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; Division of Electromagnetic Engineering, KTH Royal Institute of Technology, Stockholm, Sweden; Systems & Technology, Ericsson AB, Stockholm, Sweden; Departamento de Teoría de la Señal, Telemática y Comunicaciones, Universidad de Granada, Granada, Spain; Departamento de Teoría de la Señal, Telemática y Comunicaciones, Universidad de Granada, Granada, Spain; Division of Electromagnetic Engineering, KTH Royal Institute of Technology, Stockholm, Sweden",2020,Vinnova(grant numbers:2018-01522); Strategic Program on Smart Electronic Systems; Stiftelsen ÅForsk Project H-Materials(grant numbers:18-302); ,5G;dispersive prism;fully metallic lens;glide symmetry;holey structures;leaky-wave antenna (LWA);point-to-point communications,Periodic structures;Apertures;Metamaterials;Dispersion;Mirrors;Lenses
C. Hammes; A. R. Diewald,"Department of Engineering and Technology, Trier University of Applied Sciences, Trier, Germany; Department of Engineering and Technology, Trier University of Applied Sciences, Trier, Germany",2020,,Beamforming;circular polarization;periodic leaky-wave antenna,Leaky wave antennas;Polarization;Beam steering;Q-factor;Dispersion;Impedance
X. Yi; H. Wong,"Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong",2020,"Research Grants Council, University Grants Committee(grant numbers:11218318,T42-103/16-N); International Cooperative Research Program of Guangzhou City GDD District(grant numbers:2017GH21); ",Millimeter-wave (mmW);slot antenna;substrate integrated waveguide (SIW);wideband antenna,Bandwidth;Slot antennas;Antenna radiation patterns;Antenna arrays;Impedance;Feeds;Reflector antennas
F. Broydé; E. Clavelier,"Excem, Maule, France; Excem, Maule, France",2020,,Antenna theory;electrically small antenna;loop antenna;measuring antenna;receiving antenna,Antenna measurements;Electromagnetics;Wires;Directive antennas;Frequency modulation;Receiving antennas
M. M. Honari; P. Mousavi; K. Sarabandi,"Department of Electrical Engineering and Computer Science, Radiation Laboratory, University of Michigan, Ann Arbor, USA; IWT Laboratory, University of Alberta, Edmonton, Canada; Department of Electrical Engineering and Computer Science, Radiation Laboratory, University of Michigan, Ann Arbor, USA",2020,,Chip;CMOS;Fabry–Pérot cavity (FPC);metamaterial;miniaturized-element frequency selective surface (MEFSS),Periodic structures;Frequency selective surfaces;Surface waves;Feeds;Substrates;Silicon
Y. R. Ding; Y. J. Cheng,"EHF Key Laboratory of Fundamental Science, School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; EHF Key Laboratory of Fundamental Science, School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China",2020,"National Natural Science Foundation of China(grant numbers:61871088,61631012); Project of National Defense Basic Scientific Research; Project of Special Zone for National Defense Science and Technology Innovation; National Program for Support of Top-Notch Young Professionals; ",Frequency scan;multiple-input multiple-output (MIMO);structure reuse;tri-band shared-aperture antenna;Wi-Fi;Wi-Gig,Wireless fidelity;Leaky wave antennas;MIMO communication;Dual band;Apertures;Spirals
K. Zhang; Z. H. Jiang; W. Hong; D. H. Werner,"State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; Department of Electrical Engineering, Pennsylvania State University at University Park, State College, USA",2020,Natural Science Foundation of Jiangsu Province(grant numbers:BK20170687); National Natural Science Foundation of China(grant numbers:61801109); National Science Foundation(grant numbers:EEC-1160483); ,Body area network;multiple-in multiple-out (MIMO) antenna;pattern diversity;wearable antenna,Bandwidth;Loaded antennas;Wireless communication;Antenna radiation patterns;Microwave antennas;Slot antennas
K. A. Abdalmalak; G. Santamaría Botello; S. Llorente-Romano; A. Rivera-Lavado; J. Flygare; J. A. López Fernándezs; J. M. Serna Puente; L. E. García-Castillo; D. Segovia-Vargas; M. Pantaleev; L. E. García-Muñoz,"Signal Theory and Communication Department, Carlos III University of Madrid (UC3M), Madrid, Spain; Signal Theory and Communication Department, Carlos III University of Madrid (UC3M), Madrid, Spain; Signal Theory and Communication Department, Carlos III University of Madrid (UC3M), Madrid, Spain; Signal Theory and Communication Department, Carlos III University of Madrid (UC3M), Madrid, Spain; Onsala Space Observatory, Chalmers University of Technology, Yebes, Sweden; Yebes Observatory, National Geographic Institute of Spain, Madrid, Spain; Yebes Observatory, National Geographic Institute of Spain, Madrid, Spain; Signal Theory and Communication Department, Carlos III University of Madrid (UC3M), Madrid, Spain; Signal Theory and Communication Department, Carlos III University of Madrid (UC3M), Madrid, Spain; RUAG Space, Zürich, Switzerland; Signal Theory and Communication Department, Carlos III University of Madrid (UC3M), Madrid, Spain",2020,CAM(grant numbers:S2013/ICE-3004 DIFRAGEOS); TEC2016-76997-C3-2-R; DiDaCTIC; TEC2013-47753-C3; TEC2016-80386-P; Comunidad de Madrid; ,3-D printing;circular polarization;conical antennas;dual-polarized antennas;DYson Quad-Spiral Array (DYQSA);log spiral antennas;radio astronomy;radio telescopes;reflector antenna feeds;ultrawideband (UWB) antennas;very long baseline interferometry (VLBI);VLBI2010 Global Observing System (VGOS),Radio astronomy;Antenna feeds;Apertures;Antenna radiation patterns;Signal to noise ratio
B. P. Kumar; C. Kumar; V. S. Kumar; V. V. Srinivasan,"Communication Systems Group, U. R. Rao Satellite Centre, Indian Space Research Organization (ISRO), Bengaluru, India; Communication Systems Group, U. R. Rao Satellite Centre, Indian Space Research Organization (ISRO), Bengaluru, India; Communication Systems Group, U. R. Rao Satellite Centre, Indian Space Research Organization (ISRO), Bengaluru, India; Indian Space Research Organization (ISRO) Telemetry Tracking and Command Network, Bengaluru, India",2020,,Axially displaced ellipse (ADE);ground station antenna;monopulse tracking;reflector antenna;transportable terminal,Geometry;Aperture antennas;Reflector antennas;Antenna feeds
D. Zheng; K. Wu,"Poly-Grames Research Center, Polytechnique Montréal, Montreal, Canada; Poly-Grames Research Center, Polytechnique Montréal, Montreal, Canada",2020,,Leaky-wave antenna (LWA);magnetoelectric dipole (MED);multimode resonator (MMR);patch antenna;resonant modes;stable radiation;substrate-integrated waveguide (SIW),Resonant frequency;Impedance;Integrated circuit modeling;Stability analysis;Leaky wave antennas;Coplanar waveguides
P. Anacleto; H. Dinis; J. Fernandes; P. M. Mendes,"CMEMS???UMinho, University of Minho, Guimarães, Portugal; CMEMS???UMinho, University of Minho, Guimarães, Portugal; CMEMS???UMinho, University of Minho, Guimarães, Portugal; CMEMS???UMinho, University of Minho, Guimarães, Portugal",2020,"Funda????o para a Ci??ncia e a Tecnologia(grant numbers:PTDC/EEI-TEL/5250/2014-POCI- 01-145-Fundo); Funda????o para a Ci??ncia e a Tecnologia(grant numbers:SFRH/BD/63737/2009,SFRH/BD/100649/2014,SFRH/BD/116554/2016); ",Antenna miniaturization;implantable antenna;microantenna;self-folding;wireless power transfer (WPT),Antenna measurements;Three-dimensional displays;Wireless communication;Geometry;Dielectric resonator antennas;Impedance
J. Blauert; A. Kiourti,"Department of Electrical and Computer Engineering, ElectroScience Laboratory, The Ohio State University, Columbus, USA; Department of Electrical and Computer Engineering, ElectroScience Laboratory, The Ohio State University, Columbus, USA",2020,,Biomedical telemetry;engineered dielectrics;into-body antenna;wearable antenna,Antennas;Dielectrics;Permittivity;Bandwidth;Biological tissues;Propagation losses;Implants
Y. Sun; J. He; C. Yuan; Q. Zhang; X. Zhao; L. Yu,"College of Advanced Interdisciplinary Studies, National University of Defense Technology, Changsha, China; College of Advanced Interdisciplinary Studies, National University of Defense Technology, Changsha, China; College of Advanced Interdisciplinary Studies, National University of Defense Technology, Changsha, China; College of Advanced Interdisciplinary Studies, National University of Defense Technology, Changsha, China; College of Advanced Interdisciplinary Studies, National University of Defense Technology, Changsha, China; College of Advanced Interdisciplinary Studies, National University of Defense Technology, Changsha, China",2020,,Circular polarization;continuous transverse stub antenna (CTSA);high-power microwave (HPM);Ku-band;radial-line waveguide;transmit array (T-A),Antennas
N. Yan; K. Ma; Y. Luo,"School of Microelectronics, Tianjin University, Tianjin, China.; School of Microelectronics, Tianjin University, Tianjin, China; School of Microelectronics, Tianjin University, Tianjin, China.",2020,National Natural Science Foundation of China(grant numbers:61831017); National Natural Science Foundation of China(grant numbers:61625105); Sustained-Supported Foundation of National Key Laboratory of Science and Technology on Space Microwave(grant numbers:2018SSFNKLSMT-07); ,Antenna array;circularly polarized (CP);sequential rotation feeding network;stacked patch;substrate integrated suspended line (SISL),Resonant frequency;Bandwidth;Antenna arrays;Impedance;Antenna feeds;Substrates
K. Chen; S. Yang; Y. Chen; D. Yang; M. Huang; S. -W. Qu; J. Hu,"School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; Southwest China Institute of Electronic Technology (SWIET), Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China",2020,"National Natural Science Foundation of China(grant numbers:61631006,61571101,61721001); ",4-D antenna arrays;low probability of interception (LPI);pseudorandom time modulation;time–frequency analysis,Antenna arrays;Radar;Radar antennas;Receivers;Array signal processing;Frequency modulation
A. A. Manga; R. Gillard; R. Loison; I. L. Roy-Naneix; C. Renard,"Institute of Electronics and Telecommunications of Rennes (IETR), Rennes, France; Institute of Electronics and Telecommunications of Rennes (IETR), Rennes, France; Institute of Electronics and Telecommunications of Rennes (IETR), Rennes, France; Thales Defence Mission Systems, Paris, France; Thales Defence Mission Systems, Paris, France",2020,Thales Defence Mission Systems; ,Antenna arrays;coupling;radar;scan blindness;surface wave,Couplings;Phased arrays;Blindness;Optimization;Surface waves;Microstrip antenna arrays
M. Zhou; S. B. Sørensen; Y. Brand; G. Toso,"TICRA, Copenhagen, Denmark; TICRA, Copenhagen, Denmark; SYBB Consultants Inc., Montreal, Canada; European Space Agency ESA-ESTEC, Noordwijk, The Netherlands",2020,European Space Agency(grant numbers:4000115345/15/UK/ND); ,Circular polarization (CP);multiple beam antennas;optimization;reflectarray;satellite antenna,Color;Dual band;Feeds;Polarization;Apertures;Bandwidth;Satellite antennas
R. N. Pack; A. S. Brannon; D. S. Filipović,"Department of Electrical, Computer and Energy Engineering, University of Colorado Boulder, Boulder, USA; Department of Electrical, Computer and Energy Engineering, University of Colorado Boulder, Boulder, USA; Department of Electrical, Computer and Energy Engineering, University of Colorado Boulder, Boulder, USA",2020,CACI International (formerly LGS Innovations)(grant numbers:#OCG6283B); ,Circular array;horizontal polarization;tightly coupled array,Impedance;Antenna arrays;Bandwidth;Dipole antennas;Dielectrics;Slabs;Antenna radiation patterns
Z. H. Jiang; T. Yue; W. Hong,"State Key Laboratory of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China; Hughes Network Systems, LLC, Germantown, USA; State Key Laboratory of Millimeter-Waves, School of Information Science and Engineering, Southeast University, Nanjing, China",2020,"National Natural Science Foundation of China(grant numbers:61801109,61627801); Natural Science Foundation of Jiangsu Province(grant numbers:BK20170687); High Level Innovative and Entrepreneurial Project of Jiangsu Province(grant numbers:1104000359); ",Dual circular polarizations;millimeter-wave;reflect-arrays (RAs),Feeds;Array signal processing;Gain;Wideband;Vehicle dynamics;Delays
Y. Cao; W. Che; W. Yang; C. Fan; Q. Xue,"Department of Communication Engineering, Nanjing University of Science and Technology, Nanjing, China; Guangdong Key Laboratory of Terahertz and Millimeter Waves, School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; Guangdong Key Laboratory of Terahertz and Millimeter Waves, School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; Department of Communication Engineering, Nanjing University of Science and Technology, Nanjing, China; Guangdong Key Laboratory of Terahertz and Millimeter Waves, School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China",2020,"National Basic Research Program of China (973 Program)(grant numbers:2018YFB1802000); National Natural Science Foundation of China(grant numbers:61971195,61931009); Fundamental Research Funds for the Central Universities; Guangdong Province Key Project of Science and Technology(grant numbers:2018B010115001); Guangdong Innovative and Entrepreneurial Research Team Program(grant numbers:2017ZT07X032); ",Folded reflectarray (FRA);metasurface antenna;polarization rotating element;true-time delay (TTD) lines;wideband,Wideband;Broadband antennas;Gain;Microstrip;Antenna arrays
K. Mavrakakis; H. Luyen; J. H. Booske; N. Behdad,"Department of Electrical and Computer Engineering, University of Wisconsin–Madison, Madison, USA; Department of Electrical and Computer Engineering, University of Wisconsin–Madison, Madison, USA; Department of Electrical and Computer Engineering, University of Wisconsin–Madison, Madison, USA; Department of Electrical and Computer Engineering, University of Wisconsin–Madison, Madison, USA",2020,Office of Naval Research(grant numbers:N00014-16-1-2308); ,Frequency-selective surfaces (FSS);polarization rotation;transmitarray,Phase shifters;Transmitting antennas;Wideband;Dipole antennas;Frequency selective surfaces;Prototypes
