Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
N. -W. Liu; L. Zhu; Z. -X. Liu; G. Fu; Y. Liu,"National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; Department of Electrical and Computer Engineering, Faculty of Science and Technology, University of Macau, Macau, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China",2022,"National Natural Science Foundation of China through the General Program(grant numbers:61801348,61971475); University of Macau through Multi-Year Research(grant numbers:MYRG2018-00073-FST,CPG2021-00003-FST); ",Characteristic mode (CM);compact size;dual-mode resonance;slot antenna;stable radiation pattern;wideband,Antenna radiation patterns;Slot antennas;Electromagnetic compatibility;Bandwidth;Antenna measurements;Microstrip antennas;Microwave antennas
K. E. Kedze; H. Wang; I. Park,"Department of Electrical and Computer Engineering, Ajou University, Suwon, South Korea; Department of Electrical and Computer Engineering, Ajou University, Suwon, South Korea; Department of Electrical and Computer Engineering, Ajou University, Suwon, South Korea",2022,"National Research Foundation of Korea (NRF) grant funded by the Korea Government (MSIT)(grant numbers:2018R1D1A1A02086071); “Human Resources Program in Energy Technology” of the Korea Institute of Energy Technology Evaluation and Planning (KETEP), granted financial resource from the Ministry of Trade, Industry & Energy, Republic of Korea(grant numbers:20184030202220); ",Circular polarization;global bandwidth;high gain;metasurface;patch antenna;wideband,Bandwidth;Microstrip antennas;Antennas;Metasurfaces;Gain;Microstrip;Slot antennas
Y. Li; J. Chen,"School of Information and Communications Engineering, Xi’an Jiaotong University, Xi’an, China; School of Information and Communications Engineering, Xi’an Jiaotong University, Xi’an, China",2022,National Key Research and Development Program of China(grant numbers:2020YFA0709800); Technology Program of Shenzhen(grant numbers:JCYJ20180508152233431); National Natural Science Foundations of China(grant numbers:61971340); ,Artificial magnetic conductor (AMC);bow-tie antenna;ground penetrating radar (GPR);high gain;low-frequency and broadband;metamaterial;miniaturization,Gain;Antennas;Broadband antennas;Reflector antennas;Slot antennas;Reflection;Metamaterials
B. Ghassemiparvin; N. Ghalichechian,"Department of Electrical and Computer Engineering, ElectroScience Laboratory, The Ohio State University, Columbus, OH, USA; Department of Electrical and Computer Engineering, ElectroScience Laboratory, The Ohio State University, Columbus, OH, USA",2022,"U.S. National Science Foundation(grant numbers:1408228,1845370); ",Millimeter wave (mmW);paraffin;phase change material (PCM);reconfigurable antenna;slot antenna,Slot antennas;Resonant frequency;Capacitors;Antennas;Antenna radiation patterns;Phase change materials;Capacitance
Y. F. Wu; Y. J. Cheng; Y. C. Zhong; H. N. Yang,"EHF Key Laboratory of Fundamental Science, School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; EHF Key Laboratory of Fundamental Science, School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; EHF Key Laboratory of Fundamental Science, School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China",2022,"National Key Research and Development Plan of China(grant numbers:2018YFB1801505); National Natural Science Foundation of China(grant numbers:U19A2056); China Postdoctoral Science Foundation(grant numbers:2021TQ0058,2021M690026); ",Bessel beam;slot array antenna;transverse linear polarization,Linear antenna arrays;Slot antennas;Antenna arrays;Aperture antennas;Topology;Reflector antennas;Power dividers
Y. Zhu; C. Deng,"Beijing Key Laboratory of Millimeter Wave and Terahertz Technology, School of Information and Electronics, Beijing Institute of Technology, Beijing, China; Beijing Key Laboratory of Millimeter Wave and Terahertz Technology, School of Information and Electronics, Beijing Institute of Technology, Beijing, China",2022,"National Natural Science Foundation of China(grant numbers:61701024,62071037); ",Dual-polarized antennas;endfire antennas;millimeter-wave (mm-Wave) antennas;multibeam antenna array,Antenna arrays;Antennas;Slot antennas;Dipole antennas;Substrates;Mobile antennas;Scattering parameters
A. D. Yaghjian,"Electromagnetics Research Consultant, Concord, MA, USA",2022,U.S. Air Force Office of Scientific Research (AFOSR) through Dr. Arje Nachman(grant numbers:# FA9550-19-1-0097); ,Antennas;causality;impedance;networks;passivity;stability,Antennas;Impedance;Time-domain analysis;Transmitting antennas;Fourier transforms;Bandwidth;Stability criteria
Y. Hu; Y. Jin; X. Wu; J. Chen,"Department of Electrical and Computer Engineering, University of Houston, Houston, TX, USA; Department of Electrical and Computer Engineering, University of Houston, Houston, TX, USA; Department of Information and Logistics Technology, University of Houston, Houston, TX, USA; Department of Electrical and Computer Engineering, University of Houston, Houston, TX, USA",2022,,Differentiable programming platform;finite-difference-time-domain (FDTD) method;PyTorch;recurrent neural network (RNN);theory-guided deep learning,Matlab;Time-domain analysis;Finite difference methods;Mathematical model;Computational modeling;Receivers;Programming
M. Nasirian; M. Maddahali; M. Maddah-Ali; A. Bakhtafrouz; M. H. Sadrearhami,"Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran; Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran; Department of Electroceramics and Electrical Engineering, Malek Ashtar University of Technology, Tehran, Iran; Department of Electrical and Computer Engineering, Isfahan University of Technology, Isfahan, Iran; Department of Electroceramics and Electrical Engineering, Malek Ashtar University of Technology, Tehran, Iran",2022,,Body of revolution (BoR);domain decomposition method (DDM);method of moments (MoM),Method of moments;Matrix decomposition;Surface impedance;Scattering;Integral equations;Impedance;Transmission line matrix methods
A. Arora; M. D. Poort; P. L. E. Uslenghi,"Department of Electrical and Computer Engineering, University of Illinois at Chicago, Chicago, IL, USA; Department of Electrical and Computer Engineering, University of Illinois at Chicago, Chicago, IL, USA; Department of Electrical and Computer Engineering, University of Illinois at Chicago, Chicago, IL, USA",2022,,Cylindrical posts;electromagnetic scattering;exact solutions;Mathieu functions;parallel-plate waveguide,Shape;Eigenvalues and eigenfunctions;Strips;Microwave theory and techniques;Microwave propagation;Microwave integrated circuits;Microwave communication
D. Inserra; Z. Yang; F. Zhao; Y. Huang; J. Li; G. Wen,"School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China",2022,"National Key Research and Development Program of China(grant numbers:2018YFB1802102); National Natural Science Foundation of China(grant numbers:61971113,61901095); Sichuan Provincial Science and Technology Planning Program(grant numbers:2020YFG0039,2021YFG0013,2021YFH0133); ",Antenna arrays;antenna radiation patterns;mutual coupling,Antenna arrays;Aperture antennas;Microwave antenna arrays;Optimization;Antenna radiation patterns;Antenna theory;Transmitting antennas
Y. Wang; X. Chen; X. Liu; J. Yi; J. Chen; A. Zhang; A. A. Kishk,"School of Information and Communications Engineering, Xi’an Jiaotong University, Xi’an, China; School of Information and Communications Engineering, Xi’an Jiaotong University, Xi’an, China; School of Information and Communications Engineering, Xi’an Jiaotong University, Xi’an, China; School of Information and Communications Engineering, Xi’an Jiaotong University, Xi’an, China; School of Information and Communications Engineering, Xi’an Jiaotong University, Xi’an, China; School of Information and Communications Engineering, Xi’an Jiaotong University, Xi’an, China; Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada",2022,National Key Research and Development Program of China(grant numbers:2020YFA0709800); ,Capacity;diversity;multiple-input-multiple-output (MIMO) antenna;scatterer array,Antenna arrays;MIMO communication;Correlation;Imaging;Phased arrays;Mutual coupling;Microstrip antenna arrays
S. Bosma; A. Neto; N. Llombart,"Department of Microelectronics, Faculty of Electrical Engineering, Mathematics and Computer Science (EEMCS), Delft University of Technology, Delft, CD, The Netherlands; Department of Microelectronics, Faculty of Electrical Engineering, Mathematics and Computer Science (EEMCS), Delft University of Technology, Delft, CD, The Netherlands; Department of Microelectronics, Faculty of Electrical Engineering, Mathematics and Computer Science (EEMCS), Delft University of Technology, Delft, CD, The Netherlands",2022,European Research Council (ERC) Starting(grant numbers:LAA-THz-CC (639749)); ,Leaky-wave antennas;lens antennas;near fields;phase center;spherical wave,Lenses;Geometry;Solids;Leaky wave antennas;Bandwidth;Silicon;Electric fields
J. Wu; X. Lu; W. Wang; J. Han; G. Xu; Z. Huang,"Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, China; East China Research Institute of Electronic Engineering, Hefei, China; East China Research Institute of Electronic Engineering, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, China; Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, China; Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, China",2022,"National Natural Science Foundation of China(grant numbers:U20A20164,61971001,61871001); ",Digital-controllable;field-programmable gate array (FPGA);frequency reconfigurable;microstrip patch;polarization manipulation,Antenna arrays;Radio frequency;P-i-n diodes;Field programmable gate arrays;Encoding;Antenna measurements;Switches
H. -T. Hu; K. F. Chan; C. H. Chan,"Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong",2022,"Guangdong-Hong Kong Joint Laboratory for Big Data Imaging and Communication, Guangdong Provincial Department of Science and Technology, China(grant numbers:2020B1212030002); ",60-GHz band antenna;Fabry–Perot cavity (FPC);filtering antenna;substrate-integrated waveguide (SIW),Filtering;Substrates;Antennas;Antenna feeds;Bandwidth;Slot antennas;Impedance
J. Chen; W. Yuan; W. X. Tang; L. Wang; Q. Cheng; T. J. Cui,"State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; Pazhou Laboratory, Guangzhou, China; School of Engineering and Physical Sciences, Heriot-Watt University, Edinburgh, U.K; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China",2022,"National Key Research and Development Program of China(grant numbers:2017YFA0700201,2017YFA0700202,2017YFA0700203); National Natural Science Foundation of China(grant numbers:61631007,61571117,61138001,61371035,61722106,61731010,11227904); Higher Education Discipline Innovation Project(grant numbers:111-2-05); ",Dual polarization;endfire antenna;fabrication tolerance;leaky-wave antenna (LWA);orthomode,Antenna arrays;Slot antennas;Broadband antennas;Helical antennas;Electromagnetic waveguides;Rectangular waveguides;Pins
J. Zeng; X. Liang; L. He; F. Guan; F. H. Lin; J. Zi,"Institute for Nanoelectronic Devices and Quantum Computing, Fudan University, Shanghai, China; State Key Laboratory of Surface Physics, Fudan University, Shanghai, China; Innovation Academy for Microsatellites, Chinese Academy of Sciences (CAS), Institute of Satellite Electronics, Shanghai, China; Institute for Nanoelectronic Devices and Quantum Computing, Fudan University, Shanghai, China; School of Information Science and Technology, ShanghaiTech University, Shanghai, China; State Key Laboratory of Surface Physics, Fudan University, Shanghai, China",2022,China National Key Basic Research Program(grant numbers:2016YFA0301103); Shanghai Pujiang Program(grant numbers:20PJ1411400); National Natural Science Foundation of China(grant numbers:91750102); ,Axial-ratio (AR);characteristic mode analysis (CMA);circularly polarized (CP);E-shaped antenna;triple-mode resonance;U-slot antenna;wideband,Microstrip antennas;Patch antennas;Antennas;Wideband;Microstrip;Loading;Antenna radiation patterns
X. L. Chang; P. S. Chee; E. H. Lim; N. -T. Nguyen,"Department of Mechatronics and Biomedical Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Department of Mechatronics and Biomedical Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Department of Electrical and Electronic Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Queensland Micro and Nanotechnology Centre, Griffith University, Nathan, Australia",2022,Fundamental Research Grant Scheme Project(grant numbers:FRGS/1/2019/TK04/UTAR/02/1 (Vote: 8073/C01)); Ministry of Higher Education Malaysia; IPSR/RMC/UTARSRF/PROJECT(grant numbers:2018-C1/002 (Vote: 6274/012)); ,Frequency tunable antenna;ionic polymer metal composite (IPMC) flap;ultrahigh-frequency (UHF) radio frequency identification (RFID),Actuators;Antennas;UHF antennas;Resonant frequency;Tuning;Microstrip antennas;Surface impedance
K. Godeneli; U. Bengi; O. A. Kati; S. Dumanli,"Bogazici University, Istanbul, Turkey; Department of Electrical and Electronics Engineering, Boğaziçi University, Istanbul, Turkey; Department of Electrical and Electronics Engineering, Boğaziçi University, Istanbul, Turkey; Department of Electrical and Electronics Engineering, Boğaziçi University, Istanbul, Turkey",2022,Boğaziçi University Research Fund(grant numbers:14543); TUBITAK 2247-A National Leader Researchers Award(grant numbers:120C131); ,Body sensor networks;dual mode;implants;repeaters;slot antennas;two-mode repeater;wearable sensors,Slot antennas;Repeaters;Implants;Antennas;Stripline;Antenna feeds;Antenna measurements
S. K. Karki; J. Ala-Laurinaho; V. Viikari,"Department of Electronics and Nanoengineering, School of Electrical Engineering, Aalto University, Espoo, Finland; Department of Electronics and Nanoengineering, School of Electrical Engineering, Aalto University, Espoo, Finland; Department of Electronics and Nanoengineering, School of Electrical Engineering, Aalto University, Espoo, Finland",2022,Business Finland through the 5WAVE Project; Academy of Finland through the ADENN Project; Nokia Foundation; Walter Ahlström Foundation; ,Antenna;beam switching;beam tilt;dielectric lens antenna;high gain antenna;low-profile lens;matching layers;metal–plate lens;millimeter-wave frequencies;scan loss reduction,Lenses;Feeds;Permittivity;Antenna radiation patterns;Pins;Dielectric losses;Gain
A. Paraskevopoulos; F. Maggiorelli; M. Albani; S. Maci,"Department of Information Engineering and Mathematics, University of Siena, Siena, Italy; Department of Information Engineering and Mathematics, University of Siena, Siena, Italy; Department of Information Engineering and Mathematics, University of Siena, Siena, Italy; Department of Information Engineering and Mathematics, University of Siena, Siena, Italy",2022,HUAWEI Technologies; ,Dielectric lenses;gradient refractive index (GRIN);inhomogeneous lenses;lens-antennas,Printing;Closed-form solutions;Integral equations;Refractive index;Optical variables control;Mathematical models;Aperture antennas
A. E. Olk; M. Liu; D. A. Powell,"School of Engineering and Information Technology, University of New South Wales at Canberra, Canberra, Australia; Nonlinear Physics Centre, Australian National University, Canberra, Australia; School of Engineering and Information Technology, University of New South Wales at Canberra, Canberra, Australia",2022,Australian Research Council(grant numbers:LP160100253); Luxembourg Ministry of the Economy(grant numbers:CVN 18/17/RED); University of New South Wales (University International Postgraduate Award (UIPA) Scholarship); ,Band structure;beam steering;discretization;dispersion;far-field measurement;Floquet harmonics;leaky-wave;metamaterial;metasurface;millimeter wave (mm-wave);near-field scanning;surface wave antenna,Surface impedance;Leaky wave antennas;Surface waves;Modulation;Frequency modulation;Substrates;Impedance
R. Luomaniemi; A. Lehtovuori; J. Ilvonen; A. Khripkov; V. Viikari,"Department of Electronics and Nanoengineering, Aalto University, Espoo, Aalto, Finland; Department of Electronics and Nanoengineering, Aalto University, Espoo, Aalto, Finland; Huawei Technologies Finland, Helsinki, Finland; Huawei Technologies Finland, Helsinki, Finland; Department of Electronics and Nanoengineering, Aalto University, Espoo, Aalto, Finland",2022,Huawei Technologies Finland; Aalto University School of Electrical Engineering Doctoral School; Nokia Foundation; HPY Research Foundation; Tekniikan Edistämissäätiö; ,Antennas;low-profile antennas;multiport antennas;reconfigurable antennas;tunable antennas,Antennas;Antenna feeds;Batteries;Antenna accessories;Slot antennas;Scattering parameters;Capacitors
J. Zhang; Y. Liu; Y. Jia; R. Zhang,"Science and Technology on Antenna and Microwave Laboratory, Xidian University, Xi’an, China; Science and Technology on Antenna and Microwave Laboratory, Xidian University, Xi’an, China; Science and Technology on Antenna and Microwave Laboratory, Xidian University, Xi’an, China; National Defense Science and Industry Commission Lunar Exploration Center, Beijing, China",2022,"National Natural Science Foundation of China(grant numbers:61871309,61801346); Higher Education Discipline Innovation Project; Fundamental Research Funds for the Central Universities(grant numbers:ZDRC2101,XJS200208); China Postdoctoral Science Foundation(grant numbers:2018M640953); Shaanxi Postdoctoral Science Foundation; ",Fabry-Pérot (F-P) antenna;radar cross section (RCS);scattering beam reconfiguration,Scattering;Antennas;Metasurfaces;Varactors;Capacitance;Gain;Antenna arrays
Y. Pan; Y. Cheng; Y. Dong,"School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China",2022,Chengdu Science and Technology Program(grant numbers:2019-YF08-00173-GX); ,Leaky wave antenna;printed antenna;spoof surface plasmon polariton (SSPP);ultrawideband antenna,Antenna radiation patterns;Shape;Harmonic analysis;Antennas;Modulation;Antenna measurements;Surface plasmon polaritons
R. Xu; Z. Shen; S. S. Gao,"School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.",2022,"National Research Foundation (NRF), SMRT; Nanyang Technological University, under the Corp Lab@University Scheme; SMRTNTU Smart Urban Rail Corporate Laboratory; ",Characteristic mode analysis;circularly polarized (CP) antenna;ultra-wideband (UWB),Bandwidth;Antennas;Ultra wideband antennas;Microstrip antennas;Microstrip antenna arrays;Copper;Slot antennas
Y. P. Zhang,"Integrated Systems Research Laboratory, School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",2022,,Antenna theory;Babinet’s principle;Booker’s relation;complementary dipoles and slots;differential and single-ended antennas,Dipole antennas;Impedance;Antennas;Microstrip antennas;Patch antennas;Microstrip;Slot antennas
S. Ge; Q. Zhang; A. K. Rashid; M. Yu; R. D. Murch,"Department of Electrical and Electronic Engineering, Southern University of Science and Technology, Shenzhen, China; Department of Electrical and Electronic Engineering, Southern University of Science and Technology, Shenzhen, China; Department of Electrical and Electronic Engineering, Southern University of Science and Technology, Shenzhen, China; Department of Electrical and Electronic Engineering, Southern University of Science and Technology, Shenzhen, China; Department of Electronic and Computer Engineering and the Institute for Advanced Study, The Hong Kong University of Science and Technology, Hong Kong",2022,National Natural Science Foundation of China(grant numbers:61871207); Shenzhen Science and Technology Innovation Committee Funds(grant numbers:JCYJ20190809115419425); ,Endfire antenna;first high-order transmission mode;high gain;traveling wave;wideband,Broadband antennas;Dispersion;Broadband communication;Antennas;Aperture antennas;Stripline;Transmission line antennas
L. Wang; Y. -C. Jiao; Z. Weng,"National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China",2022,National Key Research and Development Program of China(grant numbers:2020YFA0713902); ,Adjustable frequency ratio (FR);circular polarization;dual band;enhanced front-to-back ratios (FBRs);planar endfire antenna,Dual band;Antenna radiation patterns;Antennas;Antenna measurements;Reflector antennas;Substrates;Reflection coefficient
M. Polivka; V. Hubata-Vacek; M. Svanda,"Department of Electromagnetic Field, Faculty of Electrical Engineering, Czech Technical University in Prague, Prague, Czech Republic; Intriple Corporation, Prague, Czech Republic; Department of Electromagnetic Field, Faculty of Electrical Engineering, Czech Technical University in Prague, Prague, Czech Republic",2022,"Czech Science Foundation(grant numbers:GA15-08803S); Ministry of Education, Youth and Sports of the Czech Republic(grant numbers:LTC20012); COST Association(grant numbers:CA18223); ",Double-plane symmetry;dual-band antenna;full-wave analysis;harmonic balance (HB) method;harmonic transponder;nonlinear analysis;patch antenna,Harmonic analysis;Transponders;Schottky diodes;Loaded antennas;Antennas;Phantoms;Dual band
A. Dadgarpour; M. A. Antoniades; A. -R. Sebak; T. A. Denidni,"Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada; Department of Electrical, Computer and Biomedical Engineering, Ryerson University, Toronto, ON, Canada; Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada; INRS-EMT, University of Quebec, Montreal, QC, Canada",2022,,Beam switching;beam tilting;beam-forming network;dipole antennas;millimeter waves;passive multibeam,Dipole antennas;Antenna arrays;Antenna radiation patterns;Permittivity;Antenna measurements;Switches;Loaded antennas
A. J. Alazemi; A. Iqbal,"Department of Electrical Engineering, Faculty of Engineering and Petroleum, Kuwait University, Kuwait City, Kuwait; Center for Wireless Technology (CWT), Faculty of Engineering, Multimedia University, Cyberjaya, Malaysia",2022,Kuwait University Research(grant numbers:N. [EE01/20]); ,Implantable antenna;Industrial;Scientific;Medical (ISM);link budget;meandered resonator;multiple-input multiple-output (MIMO) antenna,Antennas;MIMO communication;Resonators;Muscles;Implants;Wireless communication;Phantoms
S. Ghosal; R. Sinha; A. De; A. Chakrabarty,"MathWorks India Pvt. Ltd., Hyderabad, India; Department of Electrical Engineering, National Institute of Technology at Rourkela, Rourkela, India; Department of Electronics and Electrical Communication Engineering, IIT Kharagpur, Kharagpur, India; Department of Electronics and Electrical Communication Engineering, IIT Kharagpur, Kharagpur, India",2022,"MathWorks India Pvt. Ltd., Hyderabad, India; ",Antenna array;characteristic mode analysis;eigenmode;eigenvalue;mutual coupling,Couplings;Method of moments;Mutual coupling;Electromagnetics;Eigenvalues and eigenfunctions;Antennas;Antenna arrays
F. Sun; Y. Li; J. Wang; Y. Ma; L. Ge; B. Ai; R. He,"Institute of Lightwave Technology and the Key Laboratory of All Optical Network and Advanced Telecommunication Network of Ministry of Education, Beijing Jiaotong University, Beijing, China; Institute of Lightwave Technology and the Key Laboratory of All Optical Network and Advanced Telecommunication Network of Ministry of Education, Beijing Jiaotong University, Beijing, China; Institute of Lightwave Technology and the Key Laboratory of All Optical Network and Advanced Telecommunication Network of Ministry of Education, Beijing Jiaotong University, Beijing, China; Mobile Communications Innovation Center, China Academy of Information and Communications Technology, Beijing, China; College of Electronic Science and Technology, Shenzhen University, Shenzhen, China; State Key Laboratory of Rail Traffic Control and Safety and School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China; State Key Laboratory of Rail Traffic Control and Safety and School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing, China",2022,National Key Research and Development Program of China(grant numbers:2018YFB2202500); National Natural Science Foundation of China(grant numbers:61822103); National Natural Science Foundation of China(grant numbers:62031004); ,3-D printing;millimeter-wave;differential feed;dual-polarized antenna array;magnetoelectric (ME) dipole;wideband,Antenna feeds;Wideband;Geometry;Broadband antennas;Aperture antennas;Millimeter wave technology;Transducers
M. Sharifian Mazraeh Mollaei; A. S. M. Mollaei; C. R. Simovski,"Department of Electronics and Nanoengineering, Aalto University, Espoo, Finland; School of Electrical Engineering, University of Tehran, Tehran, Iran; Department of Electronics and Nanoengineering, Aalto University, Espoo, Finland",2022,,Decoupling of antennas;high-impedance coil (HIC);magnetic resonance imaging (MRI);shielded loop antennas;transceiver antenna,Antenna arrays;Magnetic resonance imaging;Impedance;Antennas;Resonant frequency;Transceivers;Dual band
W. Zhao; X. Li; Z. Qi; H. Zhu,"Key Laboratory of Universal Wireless Communications Ministry of Education, Beijing Key Laboratory of Work Safety Intelligent Monitoring, and the School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; Key Laboratory of Universal Wireless Communications Ministry of Education, Beijing Key Laboratory of Work Safety Intelligent Monitoring, and the School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; Key Laboratory of Universal Wireless Communications Ministry of Education, Beijing Key Laboratory of Work Safety Intelligent Monitoring, and the School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; Key Laboratory of Universal Wireless Communications Ministry of Education, Beijing Key Laboratory of Work Safety Intelligent Monitoring, and the School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China",2022,National Natural Science Foundation of China (NSFC)(grant numbers:61971051); Beijing University of Posts and Telecommunications (BUPT) Excellent Ph.D. Students Foundation(grant numbers:CX2021215); Stable Support Foundation through the Science and Technology on Antenna and Microwave Laboratory; ,Array antenna;diverse polarizaions;dual-polarized antennas;high-order mode;millimeter wave (mm-wave);patch antenna;substrate integrated waveguide (SIW),Antenna arrays;Antenna measurements;Gain;Antenna feeds;P-i-n diodes;Switches;Slot antennas
Q. Chen; J. -D. Zhang; W. Wu; D. -G. Fang,"Ministerial Key Laboratory of JGMT, School of Electronic Engineering and Optoelectronic Technology, Nanjing University of Science and Technology, Nanjing, China; Ministerial Key Laboratory of JGMT, School of Electronic Engineering and Optoelectronic Technology, Nanjing University of Science and Technology, Nanjing, China; Ministerial Key Laboratory of JGMT, School of Electronic Engineering and Optoelectronic Technology, Nanjing University of Science and Technology, Nanjing, China; Ministerial Key Laboratory of JGMT, School of Electronic Engineering and Optoelectronic Technology, Nanjing University of Science and Technology, Nanjing, China",2022,National Natural Science Foundation of China(grant numbers:61801223); ,Single-sideband time-modulated phased array (STMPA);stepped waveform;wideband Time-modulated array (TMA),Amplitude modulation;Manganese;Phased arrays;Frequency modulation;Attenuators;Radio frequency;Optimization
B. Liu; S. -W. Wong; K. -W. Tam; X. Zhang; Y. Li,"Department of Electronics and Electrical Engineering, Southern University of Science and Technology, Shenzhen, China; College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; Faculty of Science and Technology, University of Macau, Taipa, Macau; College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; Department of Electronics and Electrical Engineering, Southern University of Science and Technology, Shenzhen, China",2022,"China Postdoctoral Science Foundation(grant numbers:2020M682876); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2019A1515111127); State Key Laboratory of Millimeter Waves Foundation(grant numbers:K202113); Shenzhen Science and Technology Programs(grant numbers:JCYJ20190808145411289,JCYJ20180305124543176); Natural Science Foundation of Guangdong Province(grant numbers:2018A030313481); Shenzhen University Research Startup Project of New Staff(grant numbers:860-000002110311); ",Folded reflectarray (FRA);orbital angular momentum (OAM);programmable metasurface,Broadband antennas;Generators;Broadband communication;Metasurfaces;PIN photodiodes;Wireless communication;Orbits
Y. Yang; Y. -L. Ban; Q. Yang; J. -W. Lian; Q. Sun; G. Wu,"School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.; School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Science and Technology on Communication, University of Electronic Science and Technology of China, Chengdu, China",2022,"National Natural Science Foundation of China(grant numbers:61971098,U19A2055); National Key Research and Development Project(grant numbers:2020YFB1805003); ",Beam scanning antenna array;circular polarized antenna array;metasurface;multibeam antenna array;polarizers;slot antenna;wide-angle scanning,Antenna arrays;Dipole antennas;Slot antennas;Linear antenna arrays;Metasurfaces;Reflector antennas;Transmitting antennas
M. Roodaki-Lavasani-Fard; S. Sinha; C. Soens; G. A. E. Vandenbosch; K. Mohammadpour-Aghdam; R. Faraji-Dana,"School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran; Interuniversity Micro-Electronic Center (IMEC), Leuven, Belgium; Interuniversity Micro-Electronic Center (IMEC), Leuven, Belgium; Electrical Engineering Department (ESAT), KU Leuven, Leuven, Belgium; School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran; Center of Excellence on Applied Electromagnetic Systems, School of Electrical and Computer Engineering, College of Engineering, University of Tehran, Tehran, Iran",2022,"Interuniversity Micro-Electronic Center (IMEC), Leuven, Belgium; Iran National Science Foundation (INSF) Chair of Computational Electromagnetics and Bioelectromagnetics(grant numbers:940014); ",Dual-band antenna;dual-band array;high gain;interweaving;low-cost;wideband antenna,Antenna arrays;Substrates;Nonhomogeneous media;Dual band;Copper;Gain;Fabrication
