Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
C. -N. Hu,"Communication Engineering, Oriental Institute of Technology, Taipei, Taiwan, R.O.C",2015,Chung-Shan Institute of Science and Technology(grant numbers:CSIST-A7I-V1XX.); ,Active antenna system;Element excitation;Far-field alignment;Active antenna system;element excitation method (EEM);far-field alignment;near-field technique;phase-match method (PMM),Antenna measurements;Microstrip antenna arrays;Phased arrays;Microstrip;Linear antenna arrays;Calibration
B. Stupfel,"CEA, DAM, CESTA, Le Barp, France",2015,,Maxwell;impedance boundary condition;integral equation;Radar Cross Section;Impedance boundary condition (IBC);integral equation (IE);Maxwell;radar cross section (RCS),Coatings;Surface impedance;Approximation methods;Impedance;Integral equations;Antennas
L. Di Donato; M. T. Bevacqua; L. Crocco; T. Isernia,"DIEEI, Department of Electrical, Electronics, and Computer Science, University of Catania, Catania, Italy; DIIES, Department of Information Engineering, Infrastractures and Sustainable Energy, Università Mediterranea di Reggio Calabria, Reggio di Calabria, Italy; CNR-IREA, National Research Council of Italy–Institute for Electromagnetic Sensing of the Environment, Naples, Italy; CNR-IREA, National Research Council of Italy–Institute for Electromagnetic Sensing of the Environment, Naples, Italy",2015,,Electromagnetic Inverse Scattering Problems;Virtual Scattering Experiments;Linear Sampling Method;Microwave Imaging;Contrast Source Inversion;Contrast source inversion (CSI);electromagnetic inverse scattering problems;linear sampling method (LSM);microwave imaging;virtual scattering experiments,Imaging;Scattering;Equations;Inverse problems;Minimization;Atmospheric measurements;Particle measurements
F. Vico; M. Ferrando-Bataller; A. Valero-Nogueira; A. Berenguer,"Instituto de Telecomunicaciones y Aplicaciones Multimedia (ITEAM), Universitat Politècnica de València, València, Spain; Instituto de Telecomunicaciones y Aplicaciones Multimedia (ITEAM), Universitat Politècnica de València, València, Spain; Instituto de Telecomunicaciones y Aplicaciones Multimedia (ITEAM), Universitat Politècnica de València, València, Spain; Instituto de Telecomunicaciones y Aplicaciones Multimedia (ITEAM), Universitat Politècnica de València, València, Spain",2015,"Spanish Ministry of Science and Innovation Ministerio de Ciencia e Innovacion(grant numbers:CSD2008-00068,TEC2010-20841-C04-01,TEC2013-47360-C3-3-P); ",electromagnetic (EM) scattering;Calderon preconditioning (CP);charge-current formulations;high frequency preconditioning;Maxwell equations;Calderon preconditioning (CP);charge-current formulations;electromagnetic (EM) scattering;high-frequency preconditioning;Maxwell equations,Integral equations;Accuracy;Geometry;Polynomials;Interpolation;Standards;Kernel
M. Khalid; N. Tedeschi; F. Frezza,"Department of Information Engineering, Electronics and Telecommunications, “La Sapienza” University of Rome, Rome, Italy; Department of Information Engineering, Electronics and Telecommunications, “La Sapienza” University of Rome, Rome, Italy; Department of Information Engineering, Electronics and Telecommunications, “La Sapienza” University of Rome, Rome, Italy",2015,,losses;boundary value problems;artificial materials;Anisotropic media;artificial materials;boundary value problems;losses,Vectors;Equations;Boundary conditions;Materials;Attenuation;Propagation losses;Mathematical model
J. Garrett; E. Fear,"Department of Electrical and Computer Engineering, University of Calgary, Calgary, AB, Canada; Department of Electrical and Computer Engineering, University of Calgary, Calgary, AB, Canada",2015,Alberta Innovates - Health Solutions; Alberta Innovates - Technology Futures; Biovantage; ,Dielectric materials;Dielectric measurement;Biomedical engineering;Biomedical imaging;Biomedical engineering;biomedical imaging;dielectric materials;dielectric measurement,Skin;Breast;Carbon;Materials;Phantoms;Rubber;Antenna measurements
G. Li; R. J. Burkholder,"Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electrical and Computer Engineering, Ohio State University, Columbus, OH, USA",2015,"National Natural Science Foundation of China(grant numbers:61422110,41271011); Program for New Century Excellent Talents in University(grant numbers:NCET-11-0270); Tsinghua University Initiative Scientific Research Program; ",Compressive sensing (CS);joint sparsity pattern;sensor array system;through-wall radar,Vectors;Indexes;Antenna measurements;Matching pursuit algorithms;Radar imaging;Frequency measurement;Greedy algorithms
E. BouDaher; A. Hoorfar,"Antenna Research Laboratory, Department of Electrical and Computer Engineering, Villanova University, Villanova, PA, USA; Antenna Research Laboratory, Department of Electrical and Computer Engineering, Villanova University, Villanova, PA, USA",2015,,CMA-ES;electromagnetic optimization;multiobjective optimization;Covariance matrix adaptation evolution strategy (CMA-ES);electromagnetic (EM) optimization;mixed-parameter optimization;multiobjective optimization,Optimization;Electromagnetics;Linear programming;Covariance matrices;Vectors;Algorithm design and analysis;Equations
D. Byrne; I. J. Craddock,"Department of Electrical and Electronic Engineering, University of Bristol, Bristol, U.K.; Department of Electrical and Electronic Engineering, University of Bristol, Bristol, U.K.",2015,Engineering and Physical Sciences Research Council(grant numbers:EP/J00717X/1); ,Microwave Imaging;Biomedical Radar Imaging;Beamforming;Beamforming;biomedical radar imaging;microwave imaging;ultra-wideband,Radar imaging;Breast;Imaging;Wideband;Arrays;Skin;Vectors
Z. Luo; X. Chen; J. Long; R. Quarfoth; D. Sievenpiper,"Department of Electrical and Computer Engineering, University of California, San Diego, La Jolla, CA, USA; College of Electronics and Information Engineering, Sichuan University, Chengdu, CA, China; Department of Electrical and Computer Engineering, University of California, San Diego, La Jolla, CA, USA; Department of Electrical and Computer Engineering, University of California, San Diego, La Jolla, CA, USA; Department of Electrical and Computer Engineering, University of California, San Diego, La Jolla, CA, USA",2015,NSF(grant numbers:1306055); China Scholarship Council; ,Impedance surface;nonlinear;power-dependent;sensing circuit;varactor diodes;Impedance surface;nonlinear;power-dependent;sensing circuit;varactor diodes,Surface impedance;Surface waves;Impedance;Varactors;Optical surface waves;Integrated circuit modeling;Sensors
R. G. Quarfoth; D. F. Sievenpiper,"HRL Laboratories, LLC, Malibu, CA, USA; University of California, San Diego, La Jolla, CA, USA",2015,"Air Force Office of Scientific Research(grant numbers:FA9550-10-1-0313,FA9550-13-1-0014); ",artificial materials;impedance boundary conditions;impedance sheets;metamaterials;periodic structures;surface impedance;surface waves;Artificial materials;impedance boundary conditions;impedance sheets;metamaterials;periodic structures;surface impedance;surface waves,Impedance;Surface impedance;Surface waves;Dispersion;Optical surface waves;Tensile stress;Optical waveguides
E. Safin; D. Manteuffel,"University of Kiel, Kiel, Germany; University of Kiel, Kiel, Germany",2015,German Federal Ministry of Education and Research (BMBF)(grant numbers:FKZ 16BU1230); ,Antenna theory;Eigenvalues and eigen-functions;Impedance loading;Antenna theory;eigenvalues and eigen-functions;impedance loading,Eigenvalues and eigenfunctions;Surface impedance;Resonant frequency;Impedance;Current distribution;Loading;Loaded antennas
F. Liang; A. B. Yakovlev; G. W. Hanson,"School of Physical Electronics, University of Electronic Science and Technology of China, Chengdu, 610054, China; Department of Electrical Engineering, University of Mississippi, Oxford, MI, USA; Department of Electrical Engineering, University of Wisconsin–Milwaukee, Milwaukee, WI, USA",2015,"National Natural Science Foundation of China(grant numbers:61204041,61331007); China Postdoctoral Science Foundation funded project(grant numbers:2014M552335); Fundamental Research Funds for the Central Universities of China(grant numbers:ZYGX2013J049); China Scholarship Council; ",Surface plasmon;graphene;thin films;Graphene;surface plasmon (SP);thin films,Plasmons;Materials;Propagation losses;Attenuation;Dispersion;Surface waves;Conductivity
A. Monti; J. C. Soric; A. Alù; A. Toscano; F. Bilotti,"Niccolò Cusano University, Rome, Italy; Department of Electrical and Computer Engineering, University of Texas at Austin, Austin, TX, USA; Department of Electrical and Computer Engineering, University of Texas at Austin, Austin, TX, USA; Department of Engineering, Roma Tre University, Rome, Italy; Department of Engineering, Roma Tre University, Rome, Italy",2015,NSF CAREER(grant numbers:ECCS-0953311); AFOSR YIP(grant numbers:FA9550-11-1-0009); DTRA YIP(grant numbers:HDTRA1-12-1-0022); ,Electromagnetic cloaking;mantle cloaking;frequency selective surfaces;metasurfaces;scattering;Electromagnetic cloaking;frequency selective surfaces;mantle cloaking;metasurfaces;scattering,Surface impedance;Impedance;Scattering;Strips;Analytical models;Geometry;Anisotropic magnetoresistance
C. Feng; W. Zhang; L. Li; L. Han; X. Chen; R. Ma,"College of Physics and Electronics, Shanxi University, Shanxi, China; College of Physics and Electronics, Shanxi University, Shanxi, China; College of Physics and Electronics, Shanxi University, Shanxi, China; College of Physics and Electronics, Shanxi University, Shanxi, China; College of Physics and Electronics, Shanxi University, Shanxi, China; College of Physics and Electronics, Shanxi University, Shanxi, China",2015,National Science Foundation of China(grant numbers:61271160); Shanxi Scholarship Council of China(grant numbers:2012-014); Research Fund for the Doctoral Program of Higher Education(grant numbers:20121401110009); Natural Science Foundation of Shanxi(grant numbers:2012011013-3); ,Chipless RFID;space angle;polarizationindependent;orthogonal polarization;Chipless radio frequency identification (RFID);orthogonal polarization;polarization-independent;space angle,Radiofrequency identification;Harmonic analysis;Resonant frequency;Backscatter;Surface acoustic waves;Calibration;Noise measurement
S. M. Mikki; Y. M. M. Antar,"Department of Electrical and Computer Engineering, Royal Military College of Canada, Kingston, ON, Canada; Department of Electrical and Computer Engineering, Royal Military College of Canada, Kingston, ON, Canada",2015,,Cross correlation;spatial diversity;MIMO;Cross correlation;multiple-input multiple-output (MIMO);spatial diversity,Correlation;Green's function methods;Antenna arrays;Method of moments;MIMO;Spatial diversity
F. Fuschini; M. Barbiroli; G. E. Corazza; V. Degli-Esposti; G. Falciasecca,"Department of Electrical, Electronic, and Information Engineering “G. Marconi” (DEI), Alma Mater Studiorum—University of Bologna, Bologna, Italy; Department of Electrical, Electronic, and Information Engineering “G. Marconi” (DEI), Alma Mater Studiorum—University of Bologna, Bologna, Italy; Department of Electrical, Electronic, and Information Engineering “G. Marconi” (DEI), Alma Mater Studiorum—University of Bologna, Bologna, Italy; Department of Electrical, Electronic, and Information Engineering “G. Marconi” (DEI), Alma Mater Studiorum—University of Bologna, Bologna, Italy; Department of Electrical, Electronic, and Information Engineering “G. Marconi” (DEI), Alma Mater Studiorum—University of Bologna, Bologna, Italy",2015,,Building Penetration Loss;Measurement;Radio Propagation;Smart Metering;Building penetration loss (BPL);measurement;radio propagation;smart metering,Power line communications;Loss measurement;Antenna measurements;Propagation losses;Floors;Wireless communication
D. Z. Ding; H. H. Zhang; R. S. Chen,"Department of Communication Engineering, Nanjing University of Science and Technology, Nanjing, China; Department of Communication Engineering, Nanjing University of Science and Technology, Nanjing, China; Department of Communication Engineering, Nanjing University of Science and Technology, Nanjing, China",2015,"National Natural Science Foundation of China(grant numbers:61431006,61171041,61271076); Jiangsu Natural Science Foundation(grant numbers:BK2012034); Foundation of Ministry of Education of China(grant numbers:20123219110018); ",Marching-on-in-degree method;time domain integral equation;delayed weighted Laguerre polynomials;transient scattering;Delayed weighted Laguerre polynomials;marching-on-in-degree (MOD) method;time-domain integral equation (TDIE);transient scattering,Manganese;Time-domain analysis;Polynomials;Integral equations;Testing;Transient analysis
S. Fakhte; H. Oraizi; R. Karimian; R. Fakhte,"Department of Electrical Engineering, Center of Excellence in Railway Transportation, Iran University of Science and Technology, Tehran, Iran; Department of Electrical Engineering, Center of Excellence in Railway Transportation, Iran University of Science and Technology, Tehran, Iran; Department of Electrical Engineering, Center of Excellence in Railway Transportation, Iran University of Science and Technology, Tehran, Iran; Department of Electrical Engineering, University of Guilan, Rasht, Iran",2015,,Axial ratio (AR);circular polarization (CP);dielectric resonator antenna (DRA);Dielectric resonator (DR);Axial ratio (AR);circular polarization (CP);dielectric resonator (DR);dielectric resonator antenna (DRA),Dielectric resonator antennas;Dielectrics;Antenna measurements;Probes;Resonant frequency;Electric fields;Feeds
J. Wu; Z. Zhao; Z. Nie; Q. -H. Liu,"School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; Department of Electrical and Computer Engineering, Duke University, Durham, NC, USA",2015,"National Natural Science Foundation of China(grant numbers:61171044,61231001); Fundamental Research Funds for the Central Universities of China(grant numbers:ZYGX2012YB010,ZYGX2012Z005); ",Filtering antenna;unidirectional radiation patterns;band-edge selectivity;bandwidth controllability;Band-edge selectivity;bandwidth controllability;filtering antenna;unidirectional radiation patterns,Antenna measurements;Antenna radiation patterns;Filtering;Gain;Bandwidth
Z. Sipus; D. Bojanjac; T. Komljenovic,"Faculty of Electrical Engineering and Computing, University of Zagreb, Zagreb, Croatia; Faculty of Electrical Engineering and Computing, University of Zagreb, Zagreb, Croatia; Faculty of Electrical Engineering and Computing, University of Zagreb, Zagreb, Croatia",2015,ESF Research Networking Programme NEWFOCUS—New frontiers in millimeter/submillimeter waves integrated dielectric focusing systems; ,Spherical lens antennas;Luneburg antennas;spherical-wave expansion;vector-Legendre transformation;Luneburg antennas;spherical lens antennas;spherical-wave expansion;vector-Legendre transformation,Lenses;Antenna feeds;Antenna radiation patterns;Antenna measurements;Harmonic analysis
J. M. O’Brien; J. E. Grandfield; G. Mumcu; T. M. Weller,"Center for Wireless and Microwave Information Systems (WAMI), University of South Florida, Tampa, FL, USA; Charles Stark Draper Laboratory, Petersburg, FL, USA; Center for Wireless and Microwave Information Systems (WAMI), University of South Florida, Tampa, FL, USA; Center for Wireless and Microwave Information Systems (WAMI), University of South Florida, Tampa, FL, USA",2015,Charles Stark Draper Laboratory; ,Miniature antennas;periodic spiral antenna;three dimensional miniaturization;ultra-wideband antennas;Miniature antennas;periodic spiral antenna (PSA);three-dimensional (3-D) miniaturization;ultra-wideband antennas,Cavity resonators;Antennas;Spirals;Gain;Impedance matching;Substrates;Oscillators
S. -H. Chen; Y. -C. Hou; W. -J. Liao,"Chung-Shan Institute of Science and Technology, Taoyuan, Taiwan, R.O.C.; Department of Electrical Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan, R.O.C.; Department of Electrical Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan, R.O.C.",2015,,Radar cross section;cylindrical structure;physical optics;stealth technique;binominal expansion;Binominal expansion;cylindrical structure;physical optics (PO);radar cross section (RCS);stealth technique,Radar cross-sections;Backscatter;Bandwidth;Radar antennas;Materials
D. -y. Kim; Y. Lim; H. -S. Yoon; S. Nam,"School of Electrical Engineering and Computer Science, Seoul National University, Seoul, Korea; Sungwon Forming Corporation, Ansan-si, Korea; Antenna R&D Group in Samsung Electronics Co., Ltd, Suwon-si, Korea; Sungwon Forming Corporation, Ansan-si, Korea",2015,"Korea Communications Commission (KCC), Korea; Korea Communications Agency (KCA)(grant numbers:KCA-2012-(12-911-01-102)); ",Electroforming;high-efficiency;waveguide slot array antenna.;Electroforming;high efficiency;millimeter wave antenna;waveguide slot array antenna;W-band,Arrays;Slot antennas;Antenna arrays;Antenna measurements;Bandwidth;Couplings
G. Byun; H. Choo; S. Kim,"Department of Electronics and Computer Engineering, Hanyang University, Seoul 133-791, South Korea; School of Electronic and Electrical Engineering, Hongik University, Seoul 121-791, South Korea; Department of Electronics and Computer Engineering, Hanyang University, Seoul 133-791, South Korea",2015,Civil Military Technology Cooperation (CMTC); Basic Science Research Program through the National Research Foundation of Korea (NRF) funded by the Ministry of Education(grant numbers:NRF–2014R1A1A2055813); ,GPS antennas;Helix antennas;Quadrifilar helix antennas;Global positioning system (GPS) antennas;helix antennas;quadrifilar helix antennas (QHAs),Helical antennas;Global Positioning System;Dual band;Antenna measurements;Antenna feeds;Gain
D. Guha; H. Gajera; C. Kumar,"Institute of Radio Physics and Electronics, University of Calcutta, Kolkata, India; Institute of Radio Physics and Electronics, University of Calcutta, Kolkata, India; Department of Space, Communication Systems Group, ISRO Satellite Centre, Bangalore, India",2015,"National Basic Research Program of China (973 Program)(grant numbers:2014CB339900); University Grant Commission and Center of Advanced Study in Radio Physics and Electronics, University of Calcutta, India; ",Dielectric resonator antenna;cross polarized radiation;suppression of cross-polarized fields;Cross-polarized (XP) radiation;dielectric resonator antenna (DRA);suppression of cross-polarized (XP) fields,Metals;Prototypes;Dielectric resonator antennas;Probes;Dielectrics;Frequency measurement
M. A. Al-Tarifi; D. E. Anagnostou; A. K. Amert; K. W. Whites,"Department of Electrical, Computer, and Energy Engineering, University of Colorado Boulder, Boulder, CO, USA; Department of Electrical and Computer Engineering, South Dakota School of Mines and Technology, Rapid City, SD, USA; Osha Liang, Houston, TX, USA; Department of Electrical and Computer Engineering, South Dakota School of Mines and Technology, Rapid City, SD, USA",2015,"National Science Foundation (NSF) through a Communications, Circuits, and Sensing-Systems program(grant numbers:ECCS-0824034); NSF EPSCoR(grant numbers:ECCS-0824034); State of South Dakota, and in part by the Department of Defense DARPA MTO Young Faculty Award(grant numbers:N66001-11-1-4145); ",Cavity resonators;compact antennas;dielectric slabs;directive antennas;electromagnetic diffraction;leaky wave antennas;partially reflecting surfaces;Cavity resonators;compact antennas;dielectric slabs;directive antennas;electromagnetic diffraction;leaky-wave antennas (LWAs);partially reflecting surfaces (PRSs),Bandwidth;Diffraction;Cavity resonators;Feeds;Antenna measurements
T. K. Roshna; U. Deepak; V. R. Sajitha; K. Vasudevan; P. Mohanan,"Department of Electronics, Cochin University of Science and Technology, Cochin, India; Department of Electronics, Cochin University of Science and Technology, Cochin, India; Department of Electronics, Cochin University of Science and Technology, Cochin, India; Department of Electronics, Cochin University of Science and Technology, Cochin, India; Department of Electronics, Cochin University of Science and Technology, Cochin, India",2015,"Department of Science and Technology (DST), Government of India; Kerala State Council for Science, Technology and Environment (KSCSTE), Government of Kerala; ",Compact;Coplanar Stripline;MIMO;UWB;Compact;coplanar stripline;multiple-input multiple-output (MIMO);ultrawideband (UWB),MIMO;Ultra wideband antennas;Antenna measurements;Dipole antennas;Reflector antennas;Metals
S. Mener; R. Gillard; R. Sauleau; A. Bellion; P. Potier,"Institut d’Electronique et de Télécommunications de Rennes (IETR), UMR CNRS 6164, Université Européenne de Bretagne, INSA de Rennes, Rennes, France; Institut d’Electronique et de Télécommunications de Rennes (IETR), UMR CNRS 6164, Université Européenne de Bretagne, INSA de Rennes, Rennes, France; Institut d’Electronique et de Télécommunications de Rennes (IETR), UMR CNRS 6164, Université de Rennes 1,, Rennes, France; CNES, Toulouse cedex 9, France; DGA Maîtrise de l’Information, Bruz, France",2015,Centre National d’Etudes Spatiales (CNES); Direction Générale de l’Armement (DGA); ,Dual-polarized passive reflectarray;Dualcircular polarizations;Dual-circular polarizations (CPs);dual-polarized passive reflectarray,Cavity resonators;Gain;Reflector antennas;Antenna radiation patterns;Antenna arrays;Antenna measurements
M. C. Johnson; S. L. Brunton; N. B. Kundtz; J. N. Kutz,"Kymeta Corporation, Redmond, WA, USA; Department of Applied Mathematics, University of Washington, Seattle, WA, USA; Kymeta Corporation, Redmond, WA, USA; Department of Applied Mathematics, University of Washington, Seattle, WA, USA",2015,,Satellite antennas;sidelobe canceling;holography;Holography;satellite antennas;sidelobe canceling,Metamaterials;Antenna arrays;Optimization;Antenna radiation patterns;Surface waves
S. Gao; N. F. Chamberlain; Y. J. Guo,"School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.; Flight Communications Systems, Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, USA; Director, Global Big Data Technologies Centre, University of Technology Sydney (UTS), Ultimo, Australia",2015,,,Special issues and sections;Research and development;Spaceborne radar;Antenna radiation patterns;Satellite communication
Y. Rahmat-Samii; A. C. Densmore,"Department of Electrical Engineering, University of California, Los Angeles, CA, USA; Department of Electrical Engineering, University of California, Los Angeles, CA, USA",2015,,Antennas;arrays;communication;ground stations;lenses;microwaves;mobile terminals;reflectors;satellites,Satellite antennas;Satellites;Market research;Phased arrays;Satellite communication;Space vehicles
S. K. Rao,"Northrop Grumman Aerospace Systems, Redondo Beach, CA, USA",2015,,Contoured beam antennas;multiple beam antennas;feed assembly;satellite antennas;Contoured beam antennas;feed assembly;multiple-beam antennas;satellite antennas,Satellites;Satellite broadcasting;Satellite antennas;Reflector antennas;Space vehicles;Antenna feeds
S. Huber; M. Younis; G. Krieger; A. Moreira; W. Wiesbeck,"German Aerospace Center (DLR), Microwaves and Radar Institute, Oberpfaffenhofen, Germany; German Aerospace Center (DLR), Microwaves and Radar Institute, Oberpfaffenhofen, Germany; German Aerospace Center (DLR), Microwaves and Radar Institute, Oberpfaffenhofen, Germany; German Aerospace Center (DLR), Microwaves and Radar Institute, Oberpfaffenhofen, Germany; Institute of High Frequency Techniques and Electronics (IHE), Karlsruhe Institute of Technology (KIT), Karlsruhe, Germany",2015,,Defocused;digital beamforming (DBF);multiple-input multiple-output (MIMO);reflector antennas;satellite communications,Antenna arrays;Gain;Array signal processing;Antenna feeds;Context;Robustness
J. Wu; Y. J. Cheng; Y. Fan,"EHF Key Laboratory of Fundamental Science, University of Electronic Science and Technology of China, Chengdu, China; EHF Key Laboratory of Fundamental Science, University of Electronic Science and Technology of China, Chengdu, China; EHF Key Laboratory of Fundamental Science, University of Electronic Science and Technology of China, Chengdu, China",2015,,High gain antenna;hybrid integrated plate array antenna;inter-satellite communication;wideband plate antenna,Arrays;Gain;Power dividers;Microstrip;Wideband;Antenna arrays
R. Florencio; J. A. Encinar; R. R. Boix; V. Losada; G. Toso,"Microwaves Group, Department of Electronics and Electromagnetism, College of Physics, University of Seville, Seville, Spain; Applied Electromagnetic Group, Department of Signals, Systems, Technical University of Madrid (UPM), Madrid, Spain; Microwaves Group, Department of Electronics and Electromagnetism, College of Physics, University of Seville, Seville, Spain; Microwaves Group, Department of Electronics and Electromagnetism, College of Physics, University of Seville, Seville, Spain; Antenna and Sub-Millimeter Wave Section, Electromagnetics Division, European Space Agency, Noordwijk, The Netherlands",2015,,Reflectarrays;broadband antennas;dipole arrays;cross polarization;satellite antennas;Broadband antennas;cross polarization;dipole arrays;reflectarrays;satellite antennas,Dipole antennas;Reflector antennas;Bandwidth;Broadband antennas;Satellite broadcasting;Antenna radiation patterns;Optimization
M. Zhou; O. Borries; E. Jørgensen,"TICRA, Copenhagen, Denmark; TICRA, Copenhagen, Denmark; TICRA, Copenhagen, Denmark",2015,,Contoured beam antennas;method of moments (MoM);optimization;reflectarray;satellite antenna,Optimization;Arrays;Bandwidth;US Department of Transportation;Satellite broadcasting;Feeds;Scattering
M. R. Chaharmir; J. Shaker,"Communications Research Centre Canada, Ottawa, ON, Canada; Communications Research Centre Canada, Ottawa, ON, Canada",2015,,Aperture efficiency;circular polarization dual-band;frequency selective surface;reflectarray;Aperture efficiency;circular polarization dual-band;frequency-selective surface (FSS);reflectarray,Frequency selective surfaces;Feeds;Dual band;Substrates;Gratings;Reflection;Antenna measurements
J. M. Montero; A. M. Ocampo; N. J. G. Fonseca,"RYMSA ESPACIO, Madrid, Spain; RYMSA ESPACIO, Madrid, Spain; Antenna and Sub-Millimetre Wave Section, Moltek Consultants Ltd for the European Space Agency, Noordwijk, The Netherlands",2015,ESA ARTES 5.1 program “Compact C-Band Feed Assembly for Single and Multi-Beam Missions”; definition of the multibeam missions; ,beam forming network;C-band;multibeam;offset reflector;reflector antennas;satellite communication;Beam forming network (BFN);C-band;multibeam;offset reflector;reflector antennas;satellite communication,Arrays;Feeds;Color;Standards;Apertures;Satellite antennas
L. J. Foged; A. Giacomini; F. Saccardi; L. M. Tancioni; V. Schirosi; A. Di Cintio; G. Della Pietra; A. Caliumi; G. Duchini; N. J. G. Fonseca; P. de Maagt; J. -M. Baracco,"Microwave Vision Italy, Pomezia, Italy; Microwave Vision Italy, Pomezia, Italy; Microwave Vision Italy, Pomezia, Italy; Microwave Vision Italy, Pomezia, Italy; Microwave Vision Italy, Pomezia, Italy; CGS, Milan, Italy; CGS, Milan, Italy; CGS, Milan, Italy; CGS, Milan, Italy; Antenna and Sub-Millimetre-Wave Section, European Space Agency, Noordwijk, AZ, The Netherlands; Antenna and Sub-Millimetre-Wave Section, European Space Agency, Noordwijk, AZ, The Netherlands; MARDEL, Vence, France",2015,European Space Agency (ESA); Italian Space Agency (ASI); ,Artificial Magnetic Materials;miniaturization;crossed dipoles;array antenna;VHF band;Array antenna;artificial magnetic materials (AMMs);crossed dipoles;miniaturization;VHF band,Arrays;Antenna arrays;Satellites;Satellite antennas;Antenna measurements;Dipole antennas
G. Minatti; M. Faenzi; E. Martini; F. Caminita; P. De Vita; D. González-Ovejero; M. Sabbadini; S. Maci,"European Space Agency, Noordwijk, AZ, The Netherlands; Department of Information Engineering and Mathematics, University of Siena, Siena, Italy; Wave Up S.r.l., Firenze, Italy; Wave Up S.r.l., Firenze, Italy; Ingegneria dei Sistemi, Pisa, Italy; Department of Information Engineering and Mathematics, University of Siena, Siena, Italy; European Space Agency, Noordwijk, AZ, The Netherlands; Department of Information Engineering and Mathematics, University of Siena, Siena, Italy",2015,European Space Agency; ,Leaky-waves;metasurface antennas;modulated surface impedance;space antennas;surface-waves,Impedance;Apertures;Surface impedance;Surface waves;Tensile stress
K. Glatre; P. R. Renaud; R. Guillet; Y. Gaudette,"Antenne, MDA, Montreal, Quebec, Canada; Antenne, MDA, Montreal, Quebec, Canada; Antenne, MDA, Montreal, Quebec, Canada; Antenne, MDA, Montreal, Quebec, Canada",2015,,Ka-band antennas;Ku-band antennas;reflector antennas;satellite communications antennas;steerable antennas,Antenna measurements;Reflector antennas;Assembly;Scattering;Logic gates;Receiving antennas
M. -A. Joyal; R. El Hani; M. Riel; Y. Demers; J. -J. Laurin,"MacDonald Dettwiler and Associates Space Missions, Montréal, QC, Canada; MacDonald Dettwiler and Associates Space Missions, Montréal, QC, Canada; MacDonald Dettwiler and Associates Space Missions, Montréal, QC, Canada; MacDonald Dettwiler and Associates Space Missions, Montréal, QC, Canada; MacDonald Dettwiler and Associates Space Missions, Montréal, QC, Canada",2015,Natural Sciences and Engineering Research Council of Canada(grant numbers:121608-2013); Fonds de Recherche du Québec Nature et Technologies(grant numbers:RS171277); ,Circular polarization;dual-gridded reflector;dual-surface reflector;impedance sheets;meander-line polarizers;periodic structures;reflectarray;Circular polarization (CP);dual-gridded reflector (DGR);dual-surface reflector (DSR);impedance sheets;meander-line polarizers;periodic structures;reflectarray,Feeds;Polarization;Solids;Insertion loss;Prototypes;Antenna radiation patterns
J. Teniente; A. Martínez; B. Larumbe; A. Ibáñez; R. Gonzalo,"Department of Electrical and Electronic Engineering, Public University of Navarra, Pamplona, Spain; ANTERAL S.L, Edificio I+D “Jerónimo de Ayanz”, Pamplona, Spain; ANTERAL S.L, Edificio I+D “Jerónimo de Ayanz”, Pamplona, Spain; ANTERAL S.L, Edificio I+D “Jerónimo de Ayanz”, Pamplona, Spain; Department of Electrical and Electronic Engineering, Public University of Navarra, Pamplona, Spain",2015,Spanish Ministry of Science and Innovation(grant numbers:TEC2013-47753-C3-1-R); ,Corrugated horn antennas;antenna feeds;reflector antenna feeds;satellite antennas;Antenna feeds;corrugated horn antennas;reflector antenna feeds;satellite antennas,Horn antennas;Bandwidth;Cost function;Satellite antennas;Antenna feeds;Antenna radiation patterns
K. K. Karnati; Y. Shen; M. E. Trampler; S. Ebadi; P. F. Wahid; X. Gong,"Antenna, RF, and Microwave-Integrated (ARMI) System Laboratory, Department of Electrical Engineering and Computer Science, University of Central Florida (UCF), Orlando, FL, USA; TriQuint Semiconductor Inc., Apopka, FL, USA; Antenna, RF, and Microwave-Integrated (ARMI) System Laboratory, Department of Electrical Engineering and Computer Science, University of Central Florida (UCF), Orlando, FL, USA; Intellectual Ventures, Bellevue, WA, USA; Antenna, RF, and Microwave-Integrated (ARMI) System Laboratory, Department of Electrical Engineering and Computer Science, University of Central Florida (UCF), Orlando, FL, USA; Antenna, RF, and Microwave-Integrated (ARMI) System Laboratory, Department of Electrical Engineering and Computer Science, University of Central Florida (UCF), Orlando, FL, USA",2015,National Science Foundation (NSF) Faculty Early CAREER Award(grant numbers:0846672); NSF(grant numbers:1231976); ,BST;microstrip antenna;phase shifters;reflectarray antenna;sputtering;unit cell;waveguide simulator;Barium strontium titanate (BST);microstrip antenna;phase shifters;reflectarray antenna;sputtering;unit cell;waveguide simulator,Substrates;Reflection;Dielectric constant;Reflector antennas;Permittivity;Couplings
